         2277085773 function calls (2252345736 primitive calls) in 8291.727 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   398228    0.345    0.000   10.066    0.000 treetaggerwrapper.py:1961(split_dns)
  8131399   10.033    0.000   10.033    0.000 __init__.py:324(getMessage)
  1762210    5.992    0.000    9.997    0.000 _inputstream.py:320(charsUntil)
     7401    0.086    0.000    9.818    0.001 socket.py:726(getaddrinfo)
   287473    0.470    0.000    9.783    0.000 treetaggerwrapper.py:1984(split_url)
  3034433    8.448    0.000    9.582    0.000 internals.py:301(ftype)
     7401    9.494    0.001    9.559    0.001 {built-in method _socket.getaddrinfo}
  5539319    9.522    0.000    9.522    0.000 dtypes.py:132(construct_from_string)
   426027    1.733    0.000    9.294    0.000 indexing.py:192(_convert_scalar_indexer)
  1272800    4.069    0.000    9.273    0.000 _tokenizer.py:873(attributeNameState)
  3138829    5.984    0.000    9.139    0.000 series.py:326(name)
 20330068    9.127    0.000    9.127    0.000 internals.py:4077(_block)
    91638    1.068    0.000    9.058    0.000 nanops.py:175(_get_values)
   248924    0.971    0.000    9.016    0.000 shape_base.py:180(vstack)
  8131568    6.447    0.000    8.831    0.000 __init__.py:809(release)
  1153138    2.943    0.000    8.830    0.000 range.py:286(equals)
  2074884    2.400    0.000    8.681    0.000 common.py:292(is_bool_dtype)
  9713080    8.628    0.000    8.628    0.000 {pandas.lib.isscalar}
   203103    8.003    0.000    8.517    0.000 internals.py:4458(_interleaved_dtype)
   710400    1.101    0.000    8.442    0.000 element.py:1675(search)
 39240670    8.297    0.000    8.297    0.000 {method 'append' of 'list' objects}
  4065599    4.783    0.000    8.208    0.000 __init__.py:152(<lambda>)
  2235030    5.489    0.000    8.159    0.000 algorithms.py:977(_get_take_nd_function)
  3388830    8.118    0.000    8.118    0.000 {built-in method numpy.core.multiarray.arange}
     7400    0.094    0.000    7.985    0.001 _tokenizer.py:34(__init__)
     7400    0.102    0.000    7.890    0.001 _inputstream.py:131(HTMLInputStream)
   576569    4.363    0.000    7.868    0.000 <frozen importlib._bootstrap>:159(_get_module_lock)
    45820    0.144    0.000    7.852    0.000 api.py:25(_get_combined_index)
  2913635    5.320    0.000    7.745    0.000 <frozen importlib._bootstrap>:402(parent)
  3907661    7.729    0.000    7.729    0.000 re.py:286(_compile)
   222002    0.421    0.000    7.646    0.000 html5parser.py:1001(processSpaceCharactersNonPre)
     7400    0.109    0.000    7.610    0.001 _inputstream.py:392(__init__)
 12233799    7.580    0.000    7.580    0.000 {method 'rfind' of 'str' objects}
   157285    0.151    0.000    7.505    0.000 internals.py:1665(get_values)
   786423    0.934    0.000    7.473    0.000 internals.py:154(get_values)
  2176107    1.595    0.000    7.466    0.000 numeric.py:534(asanyarray)
 16526194    7.463    0.000    7.463    0.000 internals.py:297(dtype)
    45820    0.202    0.000    7.435    0.000 internals.py:4385(_simple_blockify)
    65647    0.365    0.000    7.387    0.000 internals.py:3347(<listcomp>)
   282575    5.707    0.000    7.355    0.000 {method 'get_indexer' of 'pandas.index.IndexEngine' objects}
   360399    4.395    0.000    7.332    0.000 numeric.py:660(require)
  2191870    4.927    0.000    7.330    0.000 tweetProcessor.py:211(is_word)
   398219    0.413    0.000    7.252    0.000 treetaggerwrapper.py:1996(split_email)
   248923    7.233    0.000    7.233    0.000 {pandas.lib.maybe_convert_objects}
    91638    0.451    0.000    7.215    0.000 internals.py:3188(astype)
  4560572    3.020    0.000    7.151    0.000 {built-in method builtins.hash}
   880600    3.382    0.000    7.144    0.000 __init__.py:367(object_was_parsed)
  8131230    7.126    0.000    7.126    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    74000    0.349    0.000    7.107    0.000 html5parser.py:949(addFormattingElement)
  4646051    5.879    0.000    7.097    0.000 threading.py:1226(current_thread)
   642373    2.747    0.000    7.082    0.000 base.py:1339(is_all_dates)
    66600    0.222    0.000    7.070    0.000 html5parser.py:1090(startTagA)
   203106    1.455    0.000    7.040    0.000 internals.py:4581(_vstack)
   262588    1.663    0.000    7.022    0.000 internals.py:269(getitem_block)
   668210    1.042    0.000    6.987    0.000 series.py:473(__array__)
        2    0.002    0.001    6.961    3.481 merge.py:1688(_get_comb_axis)
  2546178    4.002    0.000    6.931    0.000 __init__.py:175(iteritems)
  1118139    6.863    0.000    6.863    0.000 {built-in method pandas.lib.array_equivalent_object}
  6240933    5.003    0.000    6.827    0.000 common.py:447(_apply_if_callable)
  1100983    5.724    0.000    6.749    0.000 internals.py:4663(_get_blkno_placements)
  8550464    6.706    0.000    6.706    0.000 {method 'decode' of 'bytes' objects}
   985024    6.690    0.000    6.690    0.000 {built-in method numpy.core.multiarray.concatenate}
   377400    1.215    0.000    6.599    0.000 element.py:1634(search_tag)
   366552    1.277    0.000    6.525    0.000 internals.py:190(make_block)
  3285280    6.503    0.000    6.503    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        2    0.095    0.047    6.488    3.244 internals.py:3405(_interleave)
 12855840    6.474    0.000    6.474    0.000 {built-in method time.time}
  8227599    6.469    0.000    6.469    0.000 {method 'find' of 'str' objects}
    37000    0.246    0.000    6.435    0.000 html5parser.py:678(startTagMeta)
  9386677    6.428    0.000    6.428    0.000 __init__.py:1523(getEffectiveLevel)
  2138600    3.302    0.000    6.387    0.000 _tokenizer.py:420(tagNameState)
  1591505    3.345    0.000    6.308    0.000 common.py:282(is_float_dtype)
        2    6.281    3.141    6.281    3.141 {pandas.lib.map_infer}
  1764145    2.772    0.000    6.227    0.000 common.py:135(is_dtype_equal)
   642212    2.129    0.000    6.211    0.000 base.py:826(item)
  1601408    4.546    0.000    6.208    0.000 generic.py:327(_get_axis_number)
   248924    0.832    0.000    6.200    0.000 shape_base.py:234(<listcomp>)
  1509772    2.355    0.000    6.182    0.000 {built-in method builtins.sum}
  4065599    3.981    0.000    6.131    0.000 __init__.py:120(getLevelName)
  2882845    3.816    0.000    6.108    0.000 <frozen importlib._bootstrap_external>:59(<listcomp>)
   866802    0.867    0.000    5.994    0.000 series.py:463(__len__)
  1054381    3.911    0.000    5.954    0.000 shape_base.py:61(atleast_2d)
  2061268    5.914    0.000    5.914    0.000 cast.py:660(_possibly_castable)
    91638    2.215    0.000    5.887    0.000 internals.py:4431(_stack_arrays)
   290226    0.870    0.000    5.843    0.000 indexing.py:1282(_has_valid_type)
   266400    4.352    0.000    5.805    0.000 _utils.py:52(__init__)
   544361    5.712    0.000    5.712    0.000 {pandas.algos.take_1d_object_object}
   833157    2.043    0.000    5.698    0.000 generic.py:357(_get_block_manager_axis)
  1290614    5.669    0.000    5.669    0.000 validators.py:113(_check_for_invalid_keys)
  8131383    5.663    0.000    5.663    0.000 __init__.py:698(filter)
     7400    0.073    0.000    5.610    0.001 _inputstream.py:457(determineEncoding)
 15802257    5.583    0.000    5.583    0.000 internals.py:179(mgr_locs)
     7400    0.477    0.000    5.571    0.001 client.py:194(parse_headers)
  9067779    5.537    0.000    5.540    0.000 {method 'join' of 'str' objects}
   890424    1.419    0.000    5.485    0.000 common.py:188(is_datetime_or_timedelta_dtype)
   290226    1.994    0.000    5.465    0.000 threading.py:1024(join)
  1693473    5.399    0.000    5.399    0.000 {method 'translate' of 'str' objects}
     7400    0.091    0.000    5.392    0.001 _inputstream.py:569(detectEncodingMeta)
  8131568    5.369    0.000    5.369    0.000 {method 'acquire' of '_thread.RLock' objects}
 12196799    5.369    0.000    5.369    0.000 {built-in method posix.fspath}
   229112    3.404    0.000    5.339    0.000 internals.py:5014(combine_concat_plans)
   636786    2.011    0.000    5.331    0.000 generic.py:1348(_indexer)
   444000    0.856    0.000    5.285    0.000 __init__.py:305(new_tag)
   318200    0.736    0.000    5.258    0.000 html5parser.py:423(processEndTag)
  1579176    5.255    0.000    5.255    0.000 {method 'get_loc' of 'pandas.index.IndexEngine' objects}
  1219544    2.837    0.000    5.216    0.000 internals.py:2746(<listcomp>)
   622396    5.214    0.000    5.214    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
   891300    2.948    0.000    5.137    0.000 {built-in method builtins.sorted}
     7400    0.414    0.000    5.133    0.001 _inputstream.py:696(getEncoding)
   190941    2.876    0.000    5.100    0.000 base.py:1097(is_unique)
  1444125    2.979    0.000    5.092    0.000 generic.py:2713(__finalize__)
    45818    0.557    0.000    5.036    0.000 internals.py:4399(_multi_blockify)
   760420    1.212    0.000    5.003    0.000 internals.py:5128(dtype)
        1    5.002    5.002    5.002    5.002 {built-in method time.sleep}
    91638    0.644    0.000    4.963    0.000 base.py:669(_validate_names)
   910966    3.131    0.000    4.951    0.000 generic.py:1503(_set_is_copy)
  4065600    3.291    0.000    4.907    0.000 posixpath.py:39(_get_sep)
   290733    1.252    0.000    4.876    0.000 threading.py:498(__init__)
  1470669    1.760    0.000    4.871    0.000 indexing.py:1907(is_list_like_indexer)
   466200    3.169    0.000    4.809    0.000 element.py:806(__init__)
    91638    0.168    0.000    4.746    0.000 generic.py:2938(get_values)
  4716823    4.694    0.000    4.694    0.000 {method 'split' of 'str' objects}
996316/435339    3.549    0.000    4.678    0.000 ast.py:51(_convert)
     7400    0.189    0.000    4.671    0.001 parser.py:60(parsestr)
   310800    3.991    0.000    4.661    0.000 __init__.py:152(_replace_cdata_list_attribute_values)
   851000    1.602    0.000    4.653    0.000 _tokenizer.py:993(attributeValueDoubleQuotedState)
   236755    0.311    0.000    4.621    0.000 base.py:1331(inferred_type)
   290226    1.625    0.000    4.616    0.000 treetaggerwrapper.py:1821(split_sgml)
  1050082    1.748    0.000    4.505    0.000 internals.py:2951(__len__)
     7400    0.147    0.000    4.482    0.001 parser.py:42(parse)
   314566    4.433    0.000    4.433    0.000 {pandas.lib.isnullobj}
   190935    0.538    0.000    4.401    0.000 base.py:1121(is_categorical)
  2436078    4.390    0.000    4.390    0.000 {built-in method numpy.core.umath.seterrobj}
   543078    3.290    0.000    4.383    0.000 generic.py:280(_construct_axes_from_arguments)
   268744    1.289    0.000    4.362    0.000 numeric.py:144(_convert_scalar_indexer)
   229095    0.525    0.000    4.358    0.000 internals.py:608(copy)
    14800    0.196    0.000    4.248    0.000 _inputstream.py:255(readChunk)
   287473    0.460    0.000    4.235    0.000 treetaggerwrapper.py:1896(blank_to_space)
   157283    3.854    0.000    4.220    0.000 internals.py:2274(_try_coerce_result)
  1251022    4.201    0.000    4.201    0.000 {method 'format' of 'str' objects}
  4626539    3.120    0.000    4.197    0.000 internals.py:2790(ndim)
  1498344    1.488    0.000    4.197    0.000 base.py:874(_values)
   576572    1.802    0.000    4.131    0.000 generic.py:829(__hash__)
  1891698    4.065    0.000    4.131    0.000 element.py:203(setup)
  2299247    2.546    0.000    4.079    0.000 base.py:465(is_)
    91638    0.311    0.000    4.059    0.000 internals.py:458(astype)
    91649    0.392    0.000    4.041    0.000 common.py:231(is_datetimelike_v_numeric)
    88800    0.115    0.000    4.037    0.000 html5parser.py:1601(processCharacters)
   398228    0.374    0.000    4.006    0.000 treetaggerwrapper.py:1944(split_ip)
  1756124    1.322    0.000    3.941    0.000 internals.py:4517(<lambda>)
  1025456    2.354    0.000    3.933    0.000 abc.py:178(__instancecheck__)
  5569341    3.922    0.000    3.922    0.000 {built-in method builtins.max}
   444000    2.416    0.000    3.883    0.000 base.py:165(elementInScope)
274914/91638    1.491    0.000    3.873    0.000 copy.py:132(deepcopy)
   576569    0.915    0.000    3.837    0.000 <frozen importlib._bootstrap>:153(__exit__)
  2956045    2.470    0.000    3.765    0.000 internals.py:2968(<genexpr>)
    91638    0.981    0.000    3.748    0.000 internals.py:463(_astype)
    65645    0.534    0.000    3.732    0.000 frame.py:2593(_sanitize_column)
    98547    0.288    0.000    3.714    0.000 html5parser.py:989(processCharacters)
  8603616    3.682    0.000    3.682    0.000 {method 'strip' of 'str' objects}
  2845298    3.678    0.000    3.678    0.000 {method 'fill' of 'numpy.ndarray' objects}
   466200    1.102    0.000    3.628    0.000 element.py:1701(_matches)
  1218039    3.061    0.000    3.617    0.000 numeric.py:3079(__init__)
   576574    1.519    0.000    3.519    0.000 generic.py:1395(_set_as_cached)
  2647245    3.518    0.000    3.518    0.000 internals.py:326(iget)
   576569    2.332    0.000    3.505    0.000 <frozen importlib._bootstrap>:57(__init__)
    91638    1.393    0.000    3.504    0.000 nanops.py:643(_maybe_null_out)
    65643    0.409    0.000    3.502    0.000 cast.py:33(_possibly_convert_platform)
   642213    1.187    0.000    3.488    0.000 series.py:353(values)
  9864788    3.465    0.000    3.465    0.000 {built-in method _thread.get_ident}
   145115    0.753    0.000    3.464    0.000 merge.py:1528(<listcomp>)
   576569    3.259    0.000    3.457    0.000 <frozen importlib._bootstrap>:77(acquire)
   537498    0.648    0.000    3.446    0.000 __init__.py:309(new_string)
    45820    0.270    0.000    3.444    0.000 merge.py:696(_get_join_info)
   760420    1.887    0.000    3.432    0.000 internals.py:5119(needs_filling)
     7400    0.055    0.000    3.429    0.000 _inputstream.py:293(characterErrorsUCS4)
  4065599    3.425    0.000    3.425    0.000 {built-in method sys._getframe}
    51800    0.174    0.000    3.408    0.000 html5parser.py:713(startTagScript)
     7400    0.044    0.000    3.340    0.000 feedparser.py:173(feed)
  3191283    2.100    0.000    3.300    0.000 internals.py:3249(is_consolidated)
    91638    0.471    0.000    3.253    0.000 base.py:955(set_names)
   290733    3.217    0.000    3.217    0.000 threading.py:215(__init__)
   942149    2.265    0.000    3.199    0.000 base.py:24(__init__)
  2064262    2.133    0.000    3.155    0.000 inference.py:66(is_hashable)
   380221    0.448    0.000    3.129    0.000 {method 'all' of 'numpy.ndarray' objects}
  1267749    2.918    0.000    3.105    0.000 html5parser.py:264(normalizeToken)
    14800    0.067    0.000    3.100    0.000 feedparser.py:178(_call_parse)
    45820    1.025    0.000    3.094    0.000 base.py:2615(join)
  4074174    3.085    0.000    3.085    0.000 {method 'rpartition' of 'str' objects}
   282575    1.540    0.000    3.078    0.000 base.py:2390(_possibly_promote)
   577318    1.493    0.000    3.071    0.000 internals.py:2829(_is_single_block)
  1880005    1.977    0.000    3.047    0.000 {built-in method builtins.next}
    14800    0.406    0.000    3.032    0.000 feedparser.py:218(_parsegen)
   290226    0.992    0.000    3.013    0.000 indexing.py:155(_should_validate_iterable)
  1087329    1.739    0.000    2.989    0.000 internals.py:4555(_extend_blocks)
  4065599    2.979    0.000    2.979    0.000 threading.py:1076(name)
   576569    2.714    0.000    2.922    0.000 <frozen importlib._bootstrap>:102(release)
   544898    1.090    0.000    2.896    0.000 element.py:697(__new__)
   352145    1.737    0.000    2.886    0.000 dtypes.py:315(construct_from_string)
  2546179    2.882    0.000    2.882    0.000 base.py:485(_reset_identity)
  2756964    2.881    0.000    2.881    0.000 series.py:312(_set_subtyp)
    65645    0.366    0.000    2.874    0.000 indexing.py:146(_has_valid_tuple)
   762200    1.886    0.000    2.870    0.000 _tokenizer.py:222(emitCurrentToken)
   535417    0.675    0.000    2.854    0.000 internals.py:4434(_asarray_compat)
     7400    0.115    0.000    2.853    0.000 _inputstream.py:723(handleMeta)
   760420    2.851    0.000    2.851    0.000 internals.py:5107(__init__)
   642218    1.905    0.000    2.849    0.000 indexing.py:1769(convert_to_index_sliceable)
   196936    0.469    0.000    2.822    0.000 indexing.py:1514(_has_valid_type)
  4872156    2.733    0.000    2.733    0.000 {built-in method numpy.core.umath.geterrobj}
   380221    0.277    0.000    2.681    0.000 _methods.py:40(_all)
  1476117    1.861    0.000    2.657    0.000 base.py:608(<listcomp>)
  3135478    2.641    0.000    2.641    0.000 {built-in method __new__ of type object at 0x1070b1650}
   290226    1.771    0.000    2.633    0.000 treetaggerwrapper.py:1590(<listcomp>)
  1756124    1.999    0.000    2.619    0.000 internals.py:111(_consolidate_key)
   871326    2.278    0.000    2.610    0.000 generic.py:144(_init_mgr)
    66600    0.091    0.000    2.524    0.000 html5parser.py:407(processSpaceCharacters)
    45820    2.510    0.000    2.510    0.000 {pandas.lib.clean_index_list}
       35    0.047    0.001    2.508    0.072 handlers.py:154(doRollover)
   292423    0.977    0.000    2.508    0.000 threading.py:1062(_wait_for_tstate_lock)
   539181    0.711    0.000    2.502    0.000 {built-in method builtins.any}
  5893102    2.501    0.000    2.501    0.000 {method 'lower' of 'str' objects}
   190935    0.336    0.000    2.440    0.000 concat.py:399(<listcomp>)
    37000    0.153    0.000    2.438    0.000 html5parser.py:1149(startTagVoidFormatting)
   732600    1.430    0.000    2.429    0.000 _tokenizer.py:843(beforeAttributeNameState)
   642373    2.389    0.000    2.389    0.000 {pandas.lib.is_datetime_array}
  8131568    2.383    0.000    2.383    0.000 {method 'release' of '_thread.RLock' objects}
   483349    0.657    0.000    2.372    0.000 _html5lib.py:420(__init__)
   576569    1.604    0.000    2.357    0.000 <frozen importlib._bootstrap>:852(_find_spec_legacy)
  5832290    2.351    0.000    2.351    0.000 {method 'rstrip' of 'str' objects}
   203106    0.456    0.000    2.346    0.000 fromnumeric.py:826(argsort)
   458800    0.861    0.000    2.345    0.000 _html5lib.py:224(__init__)
   203118    1.073    0.000    2.337    0.000 internals.py:2186(__init__)
   183276    0.342    0.000    2.333    0.000 {method 'sum' of 'numpy.ndarray' objects}
   642213    1.642    0.000    2.301    0.000 internals.py:4171(external_values)
  6358362    2.297    0.000    2.297    0.000 {pandas.lib.is_float}
   145113    0.253    0.000    2.285    0.000 merge.py:1607(<listcomp>)
     7400    0.568    0.000    2.255    0.000 html5parser.py:872(__init__)
  2306276    1.581    0.000    2.239    0.000 <frozen importlib._bootstrap>:834(__enter__)
   801530    2.229    0.000    2.229    0.000 re.py:324(_subx)
   131290    0.415    0.000    2.221    0.000 function_base.py:4951(append)
    29600    0.723    0.000    2.207    0.000 _inputstream.py:792(getAttribute)
  2306276    1.446    0.000    2.192    0.000 <frozen importlib._bootstrap>:838(__exit__)
   621600    0.829    0.000    2.165    0.000 _tokenizer.py:1056(afterAttributeValueState)
  2638784    2.163    0.000    2.163    0.000 {method 'startswith' of 'str' objects}
   668219    2.139    0.000    2.139    0.000 {method 'take' of 'numpy.ndarray' objects}
  4665905    2.099    0.000    2.099    0.000 {method 'items' of 'dict' objects}
  1734251    2.073    0.000    2.073    0.000 {built-in method _thread.allocate_lock}
    91638    0.437    0.000    2.066    0.000 copy.py:268(_reconstruct)
    22200    0.075    0.000    2.051    0.000 html5parser.py:673(startTagBaseLinkCommand)
   497260    1.187    0.000    2.047    0.000 common.py:257(_try_sort)
  2882845    2.038    0.000    2.038    0.000 <frozen importlib._bootstrap>:208(_verbose_message)
  3842636    2.035    0.000    2.035    0.000 internals.py:2862(_get_items)
   262580    0.496    0.000    2.025    0.000 indexing.py:1536(_is_valid_integer)
   703000    1.444    0.000    1.991    0.000 _tokenizer.py:361(tagOpenState)
   183276    0.149    0.000    1.991    0.000 _methods.py:31(_sum)
   384800    0.674    0.000    1.980    0.000 _tokenizer.py:1012(attributeValueSingleQuotedState)
   190935    0.695    0.000    1.977    0.000 concat.py:407(<listcomp>)
    79487    1.910    0.000    1.962    0.000 dictionnary.py:95(__contains__)
   661292    1.923    0.000    1.923    0.000 {method 'copy' of 'numpy.ndarray' objects}
  3958411    1.914    0.000    1.914    0.000 treetaggerwrapper.py:716(__init__)
   137184    1.180    0.000    1.910    0.000 base.py:1073(is_monotonic)
   190933    0.981    0.000    1.904    0.000 internals.py:5238(_preprocess_slice_or_indexer)
    74000    0.687    0.000    1.901    0.000 html5parser.py:1396(endTagFormatting)
   203106    0.304    0.000    1.889    0.000 fromnumeric.py:55(_wrapfunc)
   145113    0.610    0.000    1.875    0.000 concat.py:63(_get_series_result_type)
   183280    0.316    0.000    1.841    0.000 generic.py:2825(_is_mixed_type)
  4065937    1.827    0.000    1.827    0.000 {built-in method posix.getpid}
  6244435    1.826    0.000    1.826    0.000 {built-in method builtins.callable}
  9102331    1.811    0.000    1.811    0.000 {method 'extend' of 'list' objects}
  5471613    1.807    0.000    1.807    0.000 {method 'pop' of 'dict' objects}
   328400    0.560    0.000    1.807    0.000 base.py:1305(<lambda>)
    91638    0.510    0.000    1.756    0.000 generic.py:260(_construct_axes_dict)
  4909926    1.751    0.000    1.751    0.000 {built-in method pandas.algos.ensure_int64}
     7400    1.354    0.000    1.741    0.000 html5parser.py:1627(__init__)
    45835    0.554    0.000    1.722    0.000 algorithms.py:810(wrapper)
  4065599    1.716    0.000    1.716    0.000 process.py:137(name)
    29600    0.131    0.000    1.705    0.000 html5parser.py:1169(startTagHr)
  1467596    1.694    0.000    1.694    0.000 {built-in method builtins.min}
     7400    1.312    0.000    1.683    0.000 _inputstream.py:164(__init__)
    45820    1.007    0.000    1.671    0.000 merge.py:483(__init__)
  4715391    1.656    0.000    1.656    0.000 internals.py:148(internal_values)
   203106    1.486    0.000    1.652    0.000 internals.py:4542(<listcomp>)
        3    0.000    0.000    1.649    0.550 groupby.py:4029(_get_sorted_data)
   310800    0.976    0.000    1.626    0.000 _tokenizer.py:567(scriptDataEndTagNameState)
   183276    0.155    0.000    1.611    0.000 copy.py:273(<genexpr>)
    65645    0.242    0.000    1.609    0.000 generic.py:1533(_check_setitem_copy)
   692898    1.163    0.000    1.591    0.000 element.py:296(_last_descendant)
2637823/2637821    1.579    0.000    1.580    0.000 {built-in method builtins.iter}
  2050912    1.580    0.000    1.580    0.000 _weakrefset.py:70(__contains__)
   576569    1.580    0.000    1.580    0.000 <frozen importlib._bootstrap>:355(__init__)
  1915386    1.574    0.000    1.574    0.000 base.py:512(dtype)
   688603    0.268    0.000    1.552    0.000 internals.py:5039(_next_or_none)
  4065599    1.549    0.000    1.549    0.000 process.py:35(current_process)
   576569    0.659    0.000    1.531    0.000 <frozen importlib._bootstrap>:771(find_spec)
   368048    0.663    0.000    1.524    0.000 {built-in method builtins.setattr}
     7400    0.026    0.000    1.506    0.000 html5parser.py:618(startTagHead)
  1358831    0.716    0.000    1.503    0.000 {built-in method builtins.all}
     7401    1.496    0.000    1.496    0.000 {method 'connect' of '_socket.socket' objects}
     7400    0.037    0.000    1.461    0.000 client.py:438(read)
   302398    0.574    0.000    1.460    0.000 common.py:153(is_integer_dtype)
        4    0.001    0.000    1.443    0.361 api.py:105(_get_consensus_names)
        4    0.754    0.189    1.442    0.360 api.py:109(<listcomp>)
   145113    0.382    0.000    1.433    0.000 base.py:1250(_convert_list_indexer)
   203108    1.430    0.000    1.430    0.000 {method 'argsort' of 'numpy.ndarray' objects}
   236762    0.926    0.000    1.429    0.000 base.py:1302(_engine)
   290226    0.459    0.000    1.427    0.000 base.py:814(shape)
     7400    0.090    0.000    1.424    0.000 client.py:558(_readall_chunked)
   668791    0.760    0.000    1.398    0.000 generic.py:421(ndim)
   111000    0.406    0.000    1.398    0.000 html5parser.py:1337(endTagBlock)
    54149    0.225    0.000    1.387    0.000 element.py:232(replace_with)
   825653    0.953    0.000    1.380    0.000 missing.py:563(clean_reindex_fill_method)
    65645    0.127    0.000    1.368    0.000 config.py:222(__call__)
   157283    0.592    0.000    1.359    0.000 indexing.py:167(_is_nested_tuple_indexer)
   368048    1.070    0.000    1.337    0.000 indexing.py:59(__init__)
   621600    0.829    0.000    1.324    0.000 _tokenizer.py:959(beforeAttributeValueState)
  4065615    1.318    0.000    1.318    0.000 codecs.py:213(setstate)
    22200    0.050    0.000    1.317    0.000 html5parser.py:1005(startTagProcessInHead)
   222927    0.526    0.000    1.316    0.000 internals.py:1819(is_bool)
   145113    0.323    0.000    1.286    0.000 merge.py:1609(<listcomp>)
  1290614    1.284    0.000    1.284    0.000 validators.py:31(_check_for_default_values)
    91638    0.408    0.000    1.278    0.000 fromnumeric.py:1866(any)
   290226    0.970    0.000    1.262    0.000 _weakrefset.py:81(add)
  2051034    1.256    0.000    1.256    0.000 {method 'copy' of 'dict' objects}
    65647    0.196    0.000    1.241    0.000 config.py:96(_get_option)
     7400    0.481    0.000    1.216    0.000 feedparser.py:471(_parse_headers)
   290226    0.954    0.000    1.208    0.000 _weakrefset.py:38(_remove)
    65646    0.264    0.000    1.207    0.000 indexing.py:198(_convert_slice_indexer)
     7400    0.102    0.000    1.206    0.000 html5parser.py:433(processDoctype)
   992514    1.201    0.000    1.201    0.000 {built-in method pandas.lib.checknull}
   266400    0.588    0.000    1.198    0.000 _inputstream.py:663(matchBytes)
    29600    0.061    0.000    1.187    0.000 html5parser.py:1296(startTagOther)
    91638    0.250    0.000    1.183    0.000 generic.py:262(<listcomp>)
   158640    0.942    0.000    1.181    0.000 dictionnary.py:104(__getitem__)
    91642    1.148    0.000    1.148    0.000 {pandas.algos.take_1d_int64_int64}
  2882845    1.124    0.000    1.124    0.000 {built-in method _imp.release_lock}
   203099    0.369    0.000    1.119    0.000 generic.py:1438(_is_view)
   366552    0.467    0.000    1.116    0.000 nanops.py:44(<genexpr>)
   133200    0.368    0.000    1.111    0.000 _tokenizer.py:328(scriptDataState)
    22896    0.147    0.000    1.110    0.000 client.py:534(_get_chunk_left)
   157283    0.262    0.000    1.107    0.000 indexing.py:1913(is_label_like)
   803469    1.082    0.000    1.082    0.000 {method 'replace' of 'str' objects}
   791800    1.078    0.000    1.078    0.000 _utils.py:67(__getitem__)
   576569    1.076    0.000    1.076    0.000 <frozen importlib._bootstrap_external>:1080(_path_importer_cache)
   720798    0.875    0.000    1.069    0.000 numeric.py:729(<genexpr>)
   471849    0.755    0.000    1.066    0.000 indexing.py:1304(<genexpr>)
  2512949    1.055    0.000    1.055    0.000 {pandas.lib.is_integer}
   111467    0.223    0.000    1.053    0.000 frame.py:484(shape)
  1939607    1.052    0.000    1.052    0.000 internals.py:289(shape)
   290733    0.612    0.000    1.034    0.000 threading.py:239(__enter__)
     8151    0.074    0.000    1.028    0.000 dictionnary.py:97(__setitem__)
  1318751    1.022    0.000    1.022    0.000 {method 'update' of 'dict' objects}
  3052031    1.002    0.000    1.002    0.000 {built-in method pandas.algos.ensure_object}
   131290    0.276    0.000    0.994    0.000 fromnumeric.py:1364(ravel)
        2    0.002    0.001    0.984    0.492 frame.py:2823(reindex_axis)
   290379    0.492    0.000    0.983    0.000 threading.py:254(_is_owned)
        2    0.000    0.000    0.982    0.491 generic.py:2337(reindex_axis)
   135975    0.270    0.000    0.980    0.000 re.py:330(filter)
    65645    0.292    0.000    0.966    0.000 frame.py:2613(reindexer)
   183280    0.334    0.000    0.966    0.000 generic.py:2827(<lambda>)
     1750    0.963    0.001    0.963    0.001 {built-in method posix.rename}
    45820    0.557    0.000    0.952    0.000 api.py:41(_get_distinct_indexes)
   290226    0.949    0.000    0.949    0.000 threading.py:727(_newname)
   248923    0.947    0.000    0.947    0.000 {pandas.lib.get_blkno_indexers}
     8151    0.822    0.000    0.945    0.000 dictionnary.py:38(save_buffer)
   290379    0.554    0.000    0.936    0.000 threading.py:251(_acquire_restore)
     7400    0.044    0.000    0.930    0.000 _html5lib.py:112(insertDoctype)
   777000    0.601    0.000    0.929    0.000 __init__.py:262(set_up_substitutions)
    91638    0.134    0.000    0.923    0.000 internals.py:129(is_categorical_astype)
       35    0.917    0.026    0.917    0.026 {method 'close' of '_io.TextIOWrapper' objects}
   145123    0.463    0.000    0.913    0.000 concat.py:124(<listcomp>)
   268744    0.390    0.000    0.912    0.000 frame.py:769(__len__)
    14800    0.241    0.000    0.908    0.000 _inputstream.py:874(parse)
    42973    0.908    0.000    0.908    0.000 {pandas.algos.take_2d_axis1_int64_int64}
   145113    0.757    0.000    0.896    0.000 common.py:137(_consensus_name_attr)
  2263007    0.895    0.000    0.895    0.000 {method 'add' of 'set' objects}
  1264620    0.879    0.000    0.879    0.000 internals.py:175(fill_value)
   576569    0.872    0.000    0.872    0.000 {built-in method _imp.is_frozen}
   543078    0.627    0.000    0.858    0.000 generic.py:312(<listcomp>)
   525400    0.694    0.000    0.819    0.000 _inputstream.py:599(__next__)
     7401    0.074    0.000    0.813    0.000 request.py:326(__init__)
