         2098685989 function calls (2070205242 primitive calls) in 8408.946 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   170945    0.787    0.000    0.848    0.000 groupby.py:2449(is_in_obj)
       12    0.024    0.002    0.848    0.071 handlers.py:154(doRollover)
   496303    0.492    0.000    0.839    0.000 common.py:276(is_string_like_dtype)
   170943    0.834    0.000    0.834    0.000 {method 'to_array' of 'pandas.hashtable.ObjectVector' objects}
   376772    0.366    0.000    0.820    0.000 base.py:3681(_ensure_has_len)
     7119    0.076    0.000    0.817    0.000 request.py:326(__init__)
   496315    0.813    0.000    0.813    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      918    0.012    0.000    0.813    0.001 iostream.py:312(flush)
  1732279    0.812    0.000    0.812    0.000 {method 'copy' of 'dict' objects}
   946653    0.809    0.000    0.809    0.000 validators.py:31(_check_for_default_values)
  1567440    0.803    0.000    0.803    0.000 {built-in method pandas.algos.ensure_platform_int}
   162680    0.218    0.000    0.783    0.000 indexing.py:1913(is_label_like)
   787904    0.782    0.000    0.782    0.000 {built-in method pandas.lib.checknull}
   488040    0.526    0.000    0.779    0.000 indexing.py:1304(<genexpr>)
    14236    0.130    0.000    0.777    0.000 base.py:153(reset)
   505378    0.655    0.000    0.774    0.000 _inputstream.py:599(__next__)
   266171    0.767    0.000    0.767    0.000 {built-in method numpy.core.multiarray.putmask}
      612    0.002    0.000    0.763    0.001 ansitowin32.py:39(write)
      612    0.002    0.000    0.761    0.001 ansitowin32.py:139(write)
      612    0.011    0.000    0.759    0.001 ansitowin32.py:156(write_and_convert)
        2    0.002    0.001    0.757    0.379 frame.py:2823(reindex_axis)
  4499578    0.756    0.000    0.756    0.000 {method 'isalpha' of 'str' objects}
        2    0.000    0.000    0.755    0.378 generic.py:2337(reindex_axis)
   484024    0.312    0.000    0.749    0.000 element.py:1598(_normalize_search_value)
    67454    0.227    0.000    0.748    0.000 frame.py:2613(reindexer)
  1331066    0.741    0.000    0.741    0.000 _html5lib.py:411(getNameTuple)
     1224    0.008    0.000    0.739    0.001 ansitowin32.py:172(write_plain_text)
   562322    0.617    0.000    0.738    0.000 _inputstream.py:625(getPosition)
   190456    0.246    0.000    0.736    0.000 generic.py:2827(<lambda>)
   277744    0.302    0.000    0.735    0.000 frame.py:769(__len__)
    47614    0.415    0.000    0.730    0.000 api.py:41(_get_distinct_indexes)
  2666344    0.719    0.000    0.719    0.000 {built-in method numpy.core.umath.geterrobj}
    64062    0.287    0.000    0.713    0.000 message.py:462(get)
   210290    0.498    0.000    0.708    0.000 internals.py:3280(is_view)
   762262    0.706    0.000    0.706    0.000 base.py:944(_get_names)
    28472    0.152    0.000    0.688    0.000 message.py:564(get_content_type)
  2088586    0.680    0.000    0.680    0.000 {method 'release' of '_thread.RLock' objects}
   242012    0.507    0.000    0.670    0.000 _tokenizer.py:396(closeTagOpenState)
     7118    0.027    0.000    0.668    0.000 html5parser.py:1045(startTagForm)
    95226    0.093    0.000    0.666    0.000 internals.py:129(is_categorical_astype)
   270484    0.431    0.000    0.665    0.000 _tokenizer.py:1612(doctypeSystemIdentifierDoubleQuotedState)
   317344    0.507    0.000    0.659    0.000 threading.py:242(__exit__)
     7118    0.027    0.000    0.659    0.000 html5parser.py:1156(startTagInput)
    21354    0.192    0.000    0.658    0.000 __init__.py:295(reset)
   341886    0.369    0.000    0.655    0.000 generic.py:401(_info_axis)
   762050    0.429    0.000    0.652    0.000 base.py:1668(<genexpr>)
  1400740    0.652    0.000    0.652    0.000 missing.py:65(clean_fill_method)
    51942    0.446    0.000    0.647    0.000 element.py:310(insert)
   230133    0.638    0.000    0.638    0.000 {pandas.lib.is_bool_array}
    14236    0.089    0.000    0.618    0.000 _html5lib.py:108(documentClass)
   170945    0.588    0.000    0.618    0.000 groupby.py:1538(__init__)
  1089823    0.616    0.000    0.616    0.000 internals.py:175(fill_value)
    67460    0.233    0.000    0.614    0.000 config.py:78(_get_single_key)
     7118    0.020    0.000    0.600    0.000 html5parser.py:575(processStartTag)
     7118    0.053    0.000    0.587    0.000 element.py:1029(__getattr__)
  2835080    0.586    0.000    0.586    0.000 element.py:1010(__bool__)
   317150    0.410    0.000    0.582    0.000 threading.py:248(_release_save)
   108179    0.581    0.000    0.581    0.000 {method 'join' of 'bytes' objects}
     7118    0.048    0.000    0.580    0.000 html5parser.py:556(insertHtmlElement)
   170945    0.434    0.000    0.580    0.000 groupby.py:1637(names)
   158213    0.227    0.000    0.579    0.000 inference.py:35(is_iterator)
     7118    0.191    0.000    0.578    0.000 html5parser.py:1627(__init__)
   401076    0.573    0.000    0.573    0.000 frame.py:476(axes)
  1059075    0.559    0.000    0.559    0.000 frame.py:241(_constructor)
  1044584    0.556    0.000    0.556    0.000 {built-in method posix.getpid}
     7118    0.029    0.000    0.549    0.000 html5parser.py:1216(startTagTextarea)
    95226    0.145    0.000    0.537    0.000 nanops.py:239(_wrap_results)
     7119    0.023    0.000    0.533    0.000 client.py:400(_close_conn)
  1043972    0.525    0.000    0.525    0.000 process.py:137(name)
  1043972    0.523    0.000    0.523    0.000 process.py:35(current_process)
  2386990    0.521    0.000    0.521    0.000 {method 'isdigit' of 'str' objects}
     7118    0.038    0.000    0.521    0.000 base.py:252(insertRoot)
   170945    0.251    0.000    0.520    0.000 groupby.py:2439(is_in_axis)
     7118    0.038    0.000    0.514    0.000 _html5lib.py:88(create_treebuilder)
   285678    0.261    0.000    0.511    0.000 nanops.py:36(check)
     7119    0.083    0.000    0.510    0.000 {method 'close' of '_io.BufferedReader' objects}
    95226    0.200    0.000    0.510    0.000 copy.py:210(_deepcopy_list)
    95226    0.072    0.000    0.500    0.000 nanops.py:233(_view_if_needed)
     7118    0.052    0.000    0.496    0.000 feedparser.py:184(close)
    14236    0.160    0.000    0.493    0.000 element.py:1571(__init__)
   158213    0.270    0.000    0.490    0.000 tweetProcessor.py:168(replace_special_chars)
   190458    0.248    0.000    0.490    0.000 internals.py:3262(is_mixed_type)
   911596    0.481    0.000    0.481    0.000 concat.py:118(is_nonempty)
    21354    0.047    0.000    0.480    0.000 message.py:588(get_content_maintype)
   185068    0.312    0.000    0.478    0.000 _tokenizer.py:1459(doctypePublicIdentifierDoubleQuotedState)
     7118    0.075    0.000    0.476    0.000 _html5lib.py:100(__init__)
     7118    0.134    0.000    0.475    0.000 html5parser.py:1954(__init__)
     7118    0.134    0.000    0.475    0.000 html5parser.py:2052(__init__)
    92534    0.282    0.000    0.470    0.000 _tokenizer.py:464(rcdataEndTagNameState)
     7118    0.064    0.000    0.470    0.000 html5parser.py:94(reset)
   170945    0.468    0.000    0.468    0.000 groupby.py:520(__getattr__)
   341890    0.367    0.000    0.461    0.000 groupby.py:2410(<genexpr>)
   569866    0.460    0.000    0.460    0.000 series.py:263(_constructor)
   450550    0.438    0.000    0.459    0.000 base.py:187(reconstructActiveFormattingElements)
   316446    0.290    0.000    0.458    0.000 concat.py:135(<genexpr>)
    67454    0.157    0.000    0.455    0.000 series.py:558(_ixs)
     7118    0.120    0.000    0.455    0.000 html5parser.py:636(__init__)
    14236    0.021    0.000    0.451    0.000 _inputstream.py:759(handlePossibleStartTag)
    67453    0.171    0.000    0.449    0.000 groupby.py:1521(_is_indexed_like)
  1536444    0.448    0.000    0.448    0.000 {method 'append' of 'collections.deque' objects}
     7119    0.103    0.000    0.446    0.000 client.py:227(__init__)
      600    0.445    0.001    0.445    0.001 {built-in method posix.rename}
     7119    0.044    0.000    0.440    0.000 request.py:308(request_host)
    67456    0.241    0.000    0.438    0.000 base.py:1175(_convert_slice_indexer)
     7118    0.131    0.000    0.435    0.000 html5parser.py:1817(__init__)
     7118    0.107    0.000    0.435    0.000 html5parser.py:2141(__init__)
    35590    0.100    0.000    0.431    0.000 _inputstream.py:908(lookupEncoding)
   317344    0.430    0.000    0.430    0.000 {method '__enter__' of '_thread.lock' objects}
    14236    0.073    0.000    0.429    0.000 _inputstream.py:766(handlePossibleTag)
     7119    0.093    0.000    0.427    0.000 socket.py:649(close)
   269824    0.425    0.000    0.425    0.000 internals.py:250(_slice)
     7118    0.071    0.000    0.424    0.000 _inputstream.py:164(__init__)
  1317254    0.424    0.000    0.424    0.000 {method 'end' of '_sre.SRE_Match' objects}
     7118    0.028    0.000    0.424    0.000 html5parser.py:1082(startTagHeading)
    64062    0.222    0.000    0.419    0.000 _policybase.py:293(header_source_parse)
   156596    0.417    0.000    0.417    0.000 base.py:359(generateImpliedEndTags)
     7118    0.018    0.000    0.411    0.000 html5parser.py:1103(startTagFormatting)
   158215    0.369    0.000    0.409    0.000 merge.py:1658(_get_result_dim)
   115070    0.152    0.000    0.408    0.000 frame.py:484(shape)
   190452    0.342    0.000    0.408    0.000 copy.py:252(_keep_alive)
    47614    0.157    0.000    0.408    0.000 generic.py:2461(<listcomp>)
     7118    0.028    0.000    0.406    0.000 html5parser.py:618(startTagHead)
     7118    0.165    0.000    0.405    0.000 html5parser.py:2216(__init__)
    95226    0.104    0.000    0.405    0.000 nanops.py:229(_na_ok_dtype)
     7118    0.027    0.000    0.398    0.000 base.py:146(__init__)
  2197734    0.398    0.000    0.398    0.000 {built-in method builtins.id}
    67452    0.130    0.000    0.393    0.000 base.py:826(item)
   170943    0.392    0.000    0.392    0.000 {built-in method numpy.core.multiarray.can_cast}
  1043987    0.388    0.000    0.388    0.000 codecs.py:213(setstate)
     7118    0.015    0.000    0.383    0.000 html5parser.py:699(startTagTitle)
   341890    0.279    0.000    0.381    0.000 groupby.py:2412(<genexpr>)
     7118    0.116    0.000    0.381    0.000 html5parser.py:803(__init__)
   316426    0.377    0.000    0.377    0.000 base.py:1112(is_floating)
   754772    0.377    0.000    0.377    0.000 {method 'group' of '_sre.SRE_Match' objects}
   448434    0.372    0.000    0.372    0.000 __init__.py:108(can_be_empty_element)
    14236    0.153    0.000    0.372    0.000 codecs.py:450(read)
     7118    0.030    0.000    0.368    0.000 html5parser.py:333(parseRCDataRawtext)
     7119    0.056    0.000    0.368    0.000 parse.py:351(urlparse)
    95228    0.219    0.000    0.361    0.000 frame.py:5463(_prep_ndarray)
   744051    0.358    0.000    0.358    0.000 {method 'upper' of 'str' objects}
  1164037    0.352    0.000    0.352    0.000 base.py:819(ndim)
    28476    0.192    0.000    0.352    0.000 client.py:1195(putheader)
   697564    0.315    0.000    0.351    0.000 element.py:1309(descendants)
   337276    0.269    0.000    0.350    0.000 base.py:3022(_validate_indexer)
     7118    0.023    0.000    0.350    0.000 html5parser.py:831(startTagBody)
   162680    0.222    0.000    0.348    0.000 indexing.py:168(<listcomp>)
    51942    0.227    0.000    0.346    0.000 element.py:267(extract)
     7119    0.223    0.000    0.343    0.000 socket.py:218(makefile)
   158213    0.343    0.000    0.343    0.000 merge.py:1706(<listcomp>)
   170943    0.293    0.000    0.342    0.000 groupby.py:3805(_reindex_output)
   277744    0.230    0.000    0.341    0.000 base.py:3007(_maybe_cast_indexer)
    47612    0.204    0.000    0.340    0.000 frame.py:5606(<listcomp>)
     7119    0.337    0.000    0.337    0.000 socket.py:139(__init__)
   376772    0.336    0.000    0.336    0.000 base.py:2477(_can_reindex)
     7119    0.022    0.000    0.333    0.000 socket.py:403(_decref_socketios)
    14238    0.040    0.000    0.331    0.000 socket.py:413(close)
   605030    0.331    0.000    0.331    0.000 {method 'items' of 'collections.OrderedDict' objects}
    85416    0.130    0.000    0.330    0.000 feedparser.py:128(__next__)
    95226    0.079    0.000    0.322    0.000 internals.py:4440(_shape_compat)
   298956    0.217    0.000    0.320    0.000 element.py:982(get)
   381240    0.319    0.000    0.319    0.000 internals.py:4543(<listcomp>)
   907960    0.319    0.000    0.319    0.000 numeric.py:137(is_all_dates)
   636830    0.319    0.000    0.319    0.000 threading.py:506(is_set)
  1912474    0.317    0.000    0.317    0.000 internals.py:578(_try_coerce_result)
   605030    0.317    0.000    0.317    0.000 element.py:1014(__setitem__)
     7118    0.106    0.000    0.317    0.000 html5parser.py:590(__init__)
     7118    0.044    0.000    0.312    0.000 html5parser.py:976(processSpaceCharactersDropNewline)
    56944    0.061    0.000    0.311    0.000 _policybase.py:311(header_fetch_parse)
    67455    0.099    0.000    0.310    0.000 internals.py:5227(_fast_count_smallints)
     7118    0.103    0.000    0.309    0.000 html5parser.py:739(__init__)
    28472    0.236    0.000    0.308    0.000 _inputstream.py:652(skipUntil)
   210290    0.249    0.000    0.308    0.000 base.py:1127(holds_integer)
     7118    0.118    0.000    0.305    0.000 html5parser.py:2518(__init__)
     7118    0.152    0.000    0.303    0.000 feedparser.py:139(__init__)
  1290474    0.303    0.000    0.303    0.000 {method 'popleft' of 'collections.deque' objects}
   545985    0.232    0.000    0.302    0.000 api.py:42(<genexpr>)
    95226    0.173    0.000    0.301    0.000 common.py:164(is_int_or_datetime_dtype)
   633576    0.300    0.000    0.300    0.000 {method 'release' of '_thread.lock' objects}
    35590    0.161    0.000    0.299    0.000 html5parser.py:1578(endTagOther)
     7118    0.095    0.000    0.296    0.000 feedparser.py:101(push)
   567238    0.295    0.000    0.295    0.000 {method 'item' of 'numpy.ndarray' objects}
    29876    0.149    0.000    0.294    0.000 client.py:596(_safe_read)
     7118    0.033    0.000    0.292    0.000 base.py:270(createElement)
     7119    0.291    0.000    0.291    0.000 socket.py:409(_real_close)
     7119    0.057    0.000    0.291    0.000 request.py:350(full_url)
     7118    0.083    0.000    0.291    0.000 html5parser.py:2316(__init__)
    21354    0.097    0.000    0.290    0.000 __init__.py:61(lookup)
   305516    0.189    0.000    0.289    0.000 indexing.py:1423(_get_partial_string_timestamp_match_key)
    95228    0.148    0.000    0.286    0.000 frame.py:421(_get_axes)
   655671    0.285    0.000    0.285    0.000 common.py:254(<genexpr>)
    67453    0.115    0.000    0.285    0.000 groupby.py:1514(_get_axes)
   316426    0.284    0.000    0.284    0.000 {method 'discard' of 'set' objects}
    95226    0.159    0.000    0.284    0.000 {method '__reduce_ex__' of 'object' objects}
    95227    0.282    0.000    0.282    0.000 {built-in method _operator.inv}
   534987    0.280    0.000    0.280    0.000 {method 'keys' of 'dict' objects}
   163714    0.279    0.000    0.279    0.000 html5parser.py:389(__init__)
  1147027    0.275    0.000    0.275    0.000 {method 'values' of 'dict' objects}
   316446    0.193    0.000    0.273    0.000 concat.py:136(<genexpr>)
   950890    0.273    0.000    0.273    0.000 internals.py:4197(is_consolidated)
    71180    0.174    0.000    0.273    0.000 _tokenizer.py:542(scriptDataLessThanSignState)
    47614    0.179    0.000    0.272    0.000 merge.py:755(_get_merge_keys)
     7119    0.128    0.000    0.271    0.000 parse.py:384(urlsplit)
   170945    0.207    0.000    0.269    0.000 groupby.py:2497(_is_label_like)
    71180    0.163    0.000    0.267    0.000 _inputstream.py:640(skip)
    67460    0.180    0.000    0.267    0.000 config.py:545(_get_root)
   316426    0.267    0.000    0.267    0.000 threading.py:1120(daemon)
    30588    0.108    0.000    0.266    0.000 _tokenizer.py:276(rcdataState)
     7118    0.105    0.000    0.264    0.000 html5parser.py:1889(__init__)
    14236    0.117    0.000    0.263    0.000 _inputstream.py:434(reset)
   341890    0.259    0.000    0.259    0.000 groupby.py:2321(group_index)
       12    0.255    0.021    0.255    0.021 {method 'close' of '_io.TextIOWrapper' objects}
   668371    0.253    0.000    0.253    0.000 {method 'index' of 'str' objects}
    56944    0.117    0.000    0.250    0.000 _policybase.py:281(_sanitize_header)
   190458    0.244    0.000    0.244    0.000 {method 'add' of 'pandas.lib.BlockPlacement' objects}
   135242    0.241    0.000    0.241    0.000 base.py:238(elementInActiveFormattingElements)
   170945    0.234    0.000    0.234    0.000 {method 'put' of 'numpy.ndarray' objects}
    95226    0.154    0.000    0.230    0.000 common.py:180(_maybe_box_datetimelike)
     7119    0.064    0.000    0.230    0.000 client.py:1071(putrequest)
     7118    0.088    0.000    0.229    0.000 html5parser.py:2575(__init__)
        2    0.048    0.024    0.226    0.113 concat.py:304(_concat_datetime)
     3060    0.112    0.000    0.224    0.000 iostream.py:180(schedule)
   301779    0.220    0.000    0.220    0.000 {method 'count' of 'str' objects}
   341890    0.169    0.000    0.216    0.000 groupby.py:2411(<genexpr>)
   205829    0.215    0.000    0.215    0.000 base.py:1464(<listcomp>)
    95226    0.142    0.000    0.214    0.000 __init__.py:181(itervalues)
     7119    0.209    0.000    0.209    0.000 {method 'sendall' of '_socket.socket' objects}
    47191    0.074    0.000    0.208    0.000 base.py:2920(_join_monotonic)
    67453    0.067    0.000    0.208    0.000 series.py:353(values)
     7424    0.027    0.000    0.202    0.000 parse.py:777(quote_plus)
    85416    0.177    0.000    0.200    0.000 feedparser.py:78(readline)
    49826    0.086    0.000    0.199    0.000 _inputstream.py:635(getCurrentByte)
     7500    0.199    0.000    0.199    0.000 {built-in method _pickle.dump}
   380909    0.198    0.000    0.198    0.000 internals.py:4572(_block_shape)
     7118    0.086    0.000    0.197    0.000 html5parser.py:2470(__init__)
    67454    0.063    0.000    0.196    0.000 config.py:601(_warn_if_deprecated)
     7118    0.091    0.000    0.196    0.000 html5parser.py:1593(__init__)
     7118    0.028    0.000    0.195    0.000 cp1252.py:14(decode)
    95226    0.154    0.000    0.195    0.000 internals.py:4216(fast_xs)
    21354    0.086    0.000    0.193    0.000 _inputstream.py:224(_position)
   158215    0.190    0.000    0.190    0.000 frame.py:400(<listcomp>)
    71180    0.165    0.000    0.190    0.000 base.py:99(append)
   134912    0.150    0.000    0.190    0.000 generic.py:1477(_clear_item_cache)
     7118    0.037    0.000    0.186    0.000 client.py:370(_check_close)
   134914    0.186    0.000    0.186    0.000 config.py:560(_get_deprecated_option)
   158215    0.185    0.000    0.185    0.000 merge.py:1487(<listcomp>)
     7119    0.057    0.000    0.184    0.000 request.py:381(_parse)
   409010    0.183    0.000    0.183    0.000 internals.py:3037(<genexpr>)
   103884    0.182    0.000    0.182    0.000 element.py:972(index)
    14238    0.075    0.000    0.181    0.000 socket.py:97(_intenum_converter)
   316426    0.180    0.000    0.180    0.000 treetaggerwrapper.py:1831(<listcomp>)
     7118    0.057    0.000    0.179    0.000 html5parser.py:1381(endTagHeading)
    21354    0.106    0.000    0.178    0.000 _inputstream.py:674(jumpTo)
   316441    0.177    0.000    0.177    0.000 {method 'setdefault' of 'dict' objects}
    67454    0.074    0.000    0.176    0.000 frame.py:2456(_ensure_valid_index)
   421178    0.176    0.000    0.176    0.000 {method 'pop' of 'list' objects}
     7118    0.135    0.000    0.172    0.000 __init__.py:42(lookup)
     7118    0.108    0.000    0.171    0.000 _tokenizer.py:1109(markupDeclarationOpenState)
     7424    0.036    0.000    0.171    0.000 parse.py:733(quote)
     7118    0.167    0.000    0.167    0.000 {built-in method _codecs.charmap_decode}
   532342    0.164    0.000    0.164    0.000 {pandas.lib.is_bool}
   157372    0.163    0.000    0.163    0.000 {method 'index' of 'list' objects}
   992186    0.163    0.000    0.163    0.000 api.py:110(<genexpr>)
   210290    0.163    0.000    0.163    0.000 internals.py:119(is_view)
   464786    0.161    0.000    0.161    0.000 base.py:278(_getInsertFromTable)
    47614    0.056    0.000    0.156    0.000 base.py:917(_assert_can_do_setop)
   162682    0.155    0.000    0.155    0.000 internals.py:2286(_box_func)
    67454    0.075    0.000    0.155    0.000 base.py:497(__array__)
    21354    0.065    0.000    0.154    0.000 _inputstream.py:588(__new__)
     7118    0.069    0.000    0.152    0.000 element.py:786(for_name_and_ids)
   317344    0.152    0.000    0.152    0.000 {method '__exit__' of '_thread.lock' objects}
   193178    0.150    0.000    0.150    0.000 {method 'insert' of 'list' objects}
   170945    0.145    0.000    0.145    0.000 groupby.py:1639(<listcomp>)
     7118    0.029    0.000    0.145    0.000 _inputstream.py:519(changeEncoding)
   158213    0.127    0.000    0.145    0.000 tweetProcessor.py:453(<listcomp>)
    47614    0.145    0.000    0.145    0.000 merge.py:615(_maybe_add_join_keys)
   171195    0.143    0.000    0.143    0.000 {method 'encode' of 'str' objects}
    67453    0.099    0.000    0.141    0.000 internals.py:4171(external_values)
     7118    0.055    0.000    0.141    0.000 _inputstream.py:691(__init__)
   256248    0.138    0.000    0.138    0.000 {method 'startswith' of 'bytes' objects}
    49826    0.100    0.000    0.137    0.000 _tokenizer.py:556(scriptDataEndTagOpenState)
    28472    0.088    0.000    0.137    0.000 message.py:29(_splitparam)
   224105    0.136    0.000    0.136    0.000 {method 'capitalize' of 'str' objects}
     7119    0.076    0.000    0.135    0.000 request.py:1238(do_request_)
    47614    0.065    0.000    0.134    0.000 base.py:1523(_assert_take_fillable)
     7118    0.052    0.000    0.134    0.000 html5parser.py:2649(__init__)
    47614    0.115    0.000    0.132    0.000 merge.py:866(_validate_specification)
   253439    0.132    0.000    0.132    0.000 internals.py:4138(index)
    28472    0.080    0.000    0.129    0.000 _tokenizer.py:1334(doctypeNameState)
        2    0.000    0.000    0.129    0.064 groupby.py:1572(_get_splitter)
        2    0.036    0.018    0.129    0.064 concat.py:353(<listcomp>)
     1212    0.004    0.000    0.128    0.000 _tokenizer.py:305(characterReferenceInRcdata)
    95226    0.125    0.000    0.125    0.000 base.py:738(__reduce__)
     1212    0.039    0.000    0.124    0.000 _tokenizer.py:137(consumeEntity)
    21354    0.060    0.000    0.123    0.000 __init__.py:35(ascii_lower)
     7119    0.059    0.000    0.121    0.000 parse.py:794(quote_from_bytes)
    14236    0.120    0.000    0.120    0.000 {method 'readlines' of '_io._IOBase' objects}
   348665    0.119    0.000    0.119    0.000 internals.py:4203(_consolidate_inplace)
    49826    0.095    0.000    0.116    0.000 html5parser.py:1614(endTagScript)
     7119    0.052    0.000    0.115    0.000 client.py:405(close)
    14236    0.073    0.000    0.114    0.000 _inputstream.py:438(openStream)
        4    0.012    0.003    0.114    0.029 api.py:87(_sanitize_and_check)
     7118    0.086    0.000    0.112    0.000 _inputstream.py:535(detectBOM)
    16910    0.058    0.000    0.110    0.000 enum.py:265(__call__)
     7118    0.047    0.000    0.110    0.000 html5parser.py:2611(__init__)
   158215    0.108    0.000    0.108    0.000 merge.py:1748(_maybe_check_integrity)
   301059    0.106    0.000    0.106    0.000 base.py:940(nlevels)
    14236    0.105    0.000    0.105    0.000 codecs.py:422(__init__)
     7119    0.070    0.000    0.103    0.000 client.py:836(__init__)
        4    0.102    0.025    0.102    0.025 api.py:88(<listcomp>)
     7118    0.050    0.000    0.100    0.000 feedparser.py:70(close)
    56944    0.063    0.000    0.100    0.000 utils.py:51(_has_surrogates)
     7118    0.060    0.000    0.098    0.000 _tokenizer.py:1359(afterDoctypeNameState)
     7118    0.045    0.000    0.098    0.000 element.py:74(__new__)
    95226    0.097    0.000    0.097    0.000 frame.py:5065(_get_agg_axis)
    64062    0.076    0.000    0.097    0.000 message.py:479(set_raw)
    67460    0.042    0.000    0.095    0.000 config.py:588(_translate_key)
        2    0.005    0.002    0.094    0.047 internals.py:1827(convert)
     7118    0.093    0.000    0.093    0.000 feedparser.py:53(__init__)
   142842    0.077    0.000    0.093    0.000 merge.py:1870(_any)
     7118    0.030    0.000    0.093    0.000 html5parser.py:256(parseError)
     7118    0.023    0.000    0.091    0.000 html5parser.py:615(startTagHtml)
    95226    0.057    0.000    0.091    0.000 generic.py:54(__instancecheck__)
     3060    0.090    0.000    0.090    0.000 {built-in method posix.urandom}
   316426    0.088    0.000    0.088    0.000 {method 'locked' of '_thread.lock' objects}
      612    0.008    0.000    0.086    0.000 iostream.py:361(write)
    14236    0.028    0.000    0.086    0.000 _tokenizer.py:1076(selfClosingStartTagState)
        2    0.086    0.043    0.086    0.043 {method 'get_labels' of 'pandas.hashtable.Int64HashTable' objects}
     7119    0.086    0.000    0.086    0.000 socket.py:560(__init__)
        2    0.086    0.043    0.086    0.043 merge.py:1732(<listcomp>)
   179665    0.085    0.000    0.085    0.000 {pandas.lib.is_possible_datetimelike_array}
   298956    0.083    0.000    0.083    0.000 {method 'keys' of 'collections.OrderedDict' objects}
        1    0.002    0.002    0.083    0.083 treetaggerwrapper.py:1164(_start_process)
     7119    0.035    0.000    0.083    0.000 parse.py:918(splittype)
   266169    0.082    0.000    0.082    0.000 {function FrozenList.__getitem__ at 0x10eb99d08}
        1    0.002    0.002    0.081    0.081 subprocess.py:586(__init__)
    21354    0.071    0.000    0.080    0.000 __init__.py:328(pushTag)
        2    0.080    0.040    0.080    0.040 merge.py:1693(<listcomp>)
     7118    0.022    0.000    0.080    0.000 html5parser.py:1313(endTagBody)
        1    0.002    0.002    0.079    0.079 subprocess.py:1198(_execute_child)
    14236    0.078    0.000    0.078    0.000 message.py:120(__init__)
        5    0.000    0.000    0.077    0.015 cast.py:604(_soft_convert_objects)
    29876    0.077    0.000    0.077    0.000 {method 'read' of '_io.BufferedReader' objects}
     7118    0.030    0.000    0.076    0.000 html5parser.py:1351(endTagForm)
       12    0.074    0.006    0.074    0.006 {built-in method posix.remove}
     7118    0.014    0.000    0.071    0.000 _inputstream.py:789(handleOther)
    67460    0.070    0.000    0.070    0.000 config.py:527(_select_options)
     7118    0.044    0.000    0.068    0.000 parse.py:376(_splitnetloc)
   158213    0.067    0.000    0.067    0.000 series.py:2336(_needs_reindex_multi)
     7118    0.044    0.000    0.067    0.000 feedparser.py:197(_new_message)
     7118    0.057    0.000    0.067    0.000 _utils.py:121(wrapped)
    56944    0.055    0.000    0.066    0.000 _inputstream.py:620(setPosition)
     7119    0.046    0.000    0.066    0.000 idna.py:147(encode)
    14236    0.065    0.000    0.065    0.000 element.py:1753(__init__)
     9477    0.036    0.000    0.064    0.000 py.py:54(has_keys_with_prefix)
        1    0.062    0.062    0.062    0.062 {built-in method posix.read}
     7119    0.028    0.000    0.062    0.000 {function HTTPResponse.close at 0x10db291e0}
     7118    0.014    0.000    0.060    0.000 _inputstream.py:235(position)
   210302    0.060    0.000    0.060    0.000 numeric.py:128(inferred_type)
    43410    0.059    0.000    0.059    0.000 {method 'find' of 'bytes' objects}
    67454    0.059    0.000    0.059    0.000 {pandas.index.get_value_at}
    14236    0.038    0.000    0.056    0.000 feedparser.py:122(pushlines)
     7120    0.036    0.000    0.055    0.000 client.py:942(close)
    64062    0.055    0.000    0.055    0.000 {method 'lstrip' of 'str' objects}
    47612    0.039    0.000    0.054    0.000 inference.py:62(is_named_tuple)
    16910    0.052    0.000    0.052    0.000 enum.py:515(__new__)
     7119    0.052    0.000    0.052    0.000 {method 'setsockopt' of '_socket.socket' objects}
   135624    0.050    0.000    0.050    0.000 {method 'clear' of 'dict' objects}
    47614    0.050    0.000    0.050    0.000 generic.py:2449(<listcomp>)
    64114    0.048    0.000    0.048    0.000 {method 'rstrip' of 'str' objects}
    28476    0.047    0.000    0.047    0.000 {method 'fullmatch' of '_sre.SRE_Pattern' objects}
    14239    0.046    0.000    0.046    0.000 socket.py:611(readable)
    95224    0.046    0.000    0.046    0.000 internals.py:4403(<lambda>)
        2    0.000    0.000    0.046    0.023 groupby.py:4002(slabels)
    14236    0.034    0.000    0.045    0.000 _tokenizer.py:453(rcdataEndTagOpenState)
   142842    0.042    0.000    0.042    0.000 common.py:412(_maybe_make_list)
    14236    0.042    0.000    0.042    0.000 _inputstream.py:196(reset)
    14236    0.031    0.000    0.042    0.000 _tokenizer.py:442(rcdataLessThanSignState)
     1200    0.006    0.000    0.041    0.000 genericpath.py:16(exists)
    22566    0.040    0.000    0.040    0.000 _inputstream.py:367(unget)
    67455    0.039    0.000    0.039    0.000 indexing.py:1918(need_slice)
     1210    0.039    0.000    0.039    0.000 {built-in method posix.stat}
     7118    0.024    0.000    0.038    0.000 client.py:520(_read_and_discard_trailer)
    28476    0.024    0.000    0.037    0.000 request.py:1303(<genexpr>)
    35595    0.028    0.000    0.037    0.000 client.py:995(_output)
    14236    0.031    0.000    0.037    0.000 _inputstream.py:870(__init__)
     7118    0.031    0.000    0.036    0.000 request.py:635(http_response)
