         2489008691 function calls (2462086321 primitive calls) in 9491.630 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  6100791   11.231    0.000   11.231    0.000 dtypes.py:132(construct_from_string)
     7929    0.733    0.000   11.217    0.001 html5parser.py:77(<listcomp>)
   193522    0.847    0.000   11.194    0.000 generic.py:2868(as_matrix)
    96758    0.246    0.000   11.179    0.000 internals.py:3382(<lambda>)
    96758    0.606    0.000   10.933    0.000 base.py:652(copy)
     7929    0.102    0.000   10.848    0.001 socket.py:726(getaddrinfo)
  3447831    6.894    0.000   10.638    0.000 series.py:326(name)
     7929   10.466    0.001   10.542    0.001 {built-in method _socket.getaddrinfo}
  1285010    3.465    0.000   10.523    0.000 range.py:286(equals)
  9046724    7.642    0.000   10.452    0.000 __init__.py:809(release)
  1358459   10.232    0.000   10.448    0.000 html5parser.py:264(normalizeToken)
  3262019    9.175    0.000   10.425    0.000 internals.py:301(ftype)
 22377996   10.246    0.000   10.246    0.000 internals.py:4077(_block)
   761184    1.307    0.000    9.947    0.000 element.py:1675(search)
   262161    0.855    0.000    9.919    0.000 shape_base.py:180(vstack)
    31716    0.159    0.000    9.893    0.000 html5parser.py:1169(startTagHr)
 10580446    9.885    0.000    9.885    0.000 {pandas.lib.isscalar}
  2255088    2.855    0.000    9.874    0.000 common.py:292(is_bool_dtype)
 42883973    9.821    0.000    9.821    0.000 {method 'append' of 'list' objects}
  4523157    5.593    0.000    9.664    0.000 __init__.py:152(<lambda>)
   118935    0.295    0.000    9.573    0.000 html5parser.py:1033(startTagCloseP)
   447818    1.801    0.000    9.571    0.000 indexing.py:192(_convert_scalar_indexer)
   237874    0.493    0.000    9.472    0.000 html5parser.py:1001(processSpaceCharactersNonPre)
  2411757    6.310    0.000    9.388    0.000 algorithms.py:977(_get_take_nd_function)
  2788447    4.661    0.000    9.385    0.000 __init__.py:175(iteritems)
   642505    5.125    0.000    9.215    0.000 <frozen importlib._bootstrap>:159(_get_module_lock)
    96758    1.068    0.000    9.077    0.000 nanops.py:175(_get_values)
    39645    0.307    0.000    9.026    0.000 html5parser.py:678(startTagMeta)
 13609116    8.930    0.000    8.930    0.000 {method 'rfind' of 'str' objects}
  3210534    6.102    0.000    8.918    0.000 <frozen importlib._bootstrap>:402(parent)
  3645441    8.854    0.000    8.854    0.000 {built-in method numpy.core.multiarray.arange}
  5170241    7.326    0.000    8.802    0.000 threading.py:1226(current_thread)
  2430301    5.858    0.000    8.677    0.000 tweetProcessor.py:211(is_word)
   437968    0.507    0.000    8.650    0.000 treetaggerwrapper.py:1996(split_email)
   943551    4.109    0.000    8.552    0.000 __init__.py:367(object_was_parsed)
    48380    0.146    0.000    8.549    0.000 api.py:25(_get_combined_index)
  5014063    3.519    0.000    8.525    0.000 {built-in method builtins.hash}
  1221819    8.506    0.000    8.506    0.000 {built-in method pandas.lib.array_equivalent_object}
  2313809    1.773    0.000    8.477    0.000 numeric.py:534(asanyarray)
  9046348    8.463    0.000    8.463    0.000 {method 'write' of '_io.TextIOWrapper' objects}
  1053805    8.412    0.000    8.412    0.000 {built-in method numpy.core.multiarray.concatenate}
   827008    1.003    0.000    8.370    0.000 internals.py:154(get_values)
  4310580    8.352    0.000    8.352    0.000 re.py:286(_compile)
   193522    0.673    0.000    8.333    0.000 internals.py:3391(as_matrix)
 18025820    8.310    0.000    8.310    0.000 internals.py:297(dtype)
   213780    7.668    0.000    8.186    0.000 internals.py:4458(_interleaved_dtype)
     7929    0.123    0.000    8.155    0.001 _tokenizer.py:34(__init__)
   739266    1.227    0.000    8.127    0.000 series.py:473(__array__)
    68644    0.402    0.000    8.114    0.000 internals.py:3347(<listcomp>)
   213783    1.437    0.000    8.113    0.000 internals.py:4581(_vstack)
   306913    6.319    0.000    8.098    0.000 {method 'get_indexer' of 'pandas.index.IndexEngine' objects}
   712362    3.122    0.000    8.040    0.000 base.py:1339(is_all_dates)
     7929    0.117    0.000    8.033    0.001 _inputstream.py:131(HTMLInputStream)
  9506801    8.022    0.000    8.022    0.000 {method 'decode' of 'bytes' objects}
    48380    0.197    0.000    7.979    0.000 internals.py:4385(_simple_blockify)
  6860409    5.790    0.000    7.836    0.000 common.py:447(_apply_if_callable)
   404379    1.461    0.000    7.741    0.000 element.py:1634(search_tag)
   274576    1.791    0.000    7.712    0.000 internals.py:269(getitem_block)
     7929    0.126    0.000    7.702    0.001 _inputstream.py:392(__init__)
        2    0.002    0.001    7.686    3.843 merge.py:1688(_get_comb_axis)
  9149613    7.613    0.000    7.613    0.000 {method 'find' of 'str' objects}
   379193    4.653    0.000    7.604    0.000 numeric.py:660(require)
 14299461    7.565    0.000    7.565    0.000 {built-in method time.time}
 10449413    7.554    0.000    7.554    0.000 __init__.py:1523(getEffectiveLevel)
  2291481    3.921    0.000    7.516    0.000 _tokenizer.py:420(tagNameState)
  4523157    5.002    0.000    7.479    0.000 __init__.py:120(getLevelName)
  1947253    3.398    0.000    7.410    0.000 common.py:135(is_dtype_equal)
   262160    7.322    0.000    7.322    0.000 {pandas.lib.maybe_convert_objects}
   711145    2.579    0.000    7.271    0.000 base.py:826(item)
  1748912    5.378    0.000    7.254    0.000 generic.py:327(_get_axis_number)
    96758    0.452    0.000    7.244    0.000 internals.py:3188(astype)
  3212525    4.499    0.000    7.229    0.000 <frozen importlib._bootstrap_external>:59(<listcomp>)
   966054    1.031    0.000    7.212    0.000 series.py:463(__len__)
   241912    4.122    0.000    7.199    0.000 internals.py:5014(combine_concat_plans)
  1737684    3.929    0.000    7.168    0.000 common.py:282(is_float_dtype)
   105673    0.347    0.000    7.142    0.000 html5parser.py:989(processCharacters)
   475740    1.018    0.000    7.089    0.000 __init__.py:305(new_tag)
   323542    1.085    0.000    7.056    0.000 indexing.py:1282(_has_valid_type)
  1652156    2.632    0.000    7.006    0.000 {built-in method builtins.sum}
  1430166    6.942    0.000    6.942    0.000 validators.py:113(_check_for_invalid_keys)
   330800    6.916    0.000    6.916    0.000 {pandas.lib.isnullobj}
     7929    0.086    0.000    6.834    0.001 _inputstream.py:457(determineEncoding)
    96764    0.136    0.000    6.795    0.000 generic.py:2910(values)
   921308    2.459    0.000    6.777    0.000 generic.py:357(_get_block_manager_axis)
  9046724    6.701    0.000    6.701    0.000 {method 'acquire' of '_thread.RLock' objects}
  9046519    6.699    0.000    6.699    0.000 __init__.py:698(filter)
   323542    2.478    0.000    6.685    0.000 threading.py:1024(join)
  1009583    5.548    0.000    6.665    0.000 base.py:24(__init__)
   285444    4.887    0.000    6.647    0.000 _utils.py:52(__init__)
    79290    0.427    0.000    6.600    0.000 html5parser.py:949(addFormattingElement)
    71361    0.282    0.000    6.571    0.000 html5parser.py:1090(startTagA)
     7929    0.106    0.000    6.570    0.001 _inputstream.py:569(detectEncodingMeta)
  2251364    6.560    0.000    6.560    0.000 cast.py:660(_possibly_castable)
  1157802    5.484    0.000    6.511    0.000 internals.py:4663(_get_blkno_placements)
   499527    4.578    0.000    6.492    0.000 element.py:806(__init__)
  1827975    6.474    0.000    6.474    0.000 {method 'translate' of 'str' objects}
   340947    0.867    0.000    6.408    0.000 html5parser.py:423(processEndTag)
    96758    2.589    0.000    6.380    0.000 internals.py:4431(_stack_arrays)
 13569473    6.364    0.000    6.364    0.000 {built-in method posix.fspath}
     7929    0.492    0.000    6.278    0.001 _inputstream.py:696(getEncoding)
     7929    0.517    0.000    6.231    0.001 client.py:194(parse_headers)
 17041939    6.221    0.000    6.221    0.000 internals.py:179(mgr_locs)
   690892    6.220    0.000    6.220    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  9979165    6.217    0.000    6.218    0.000 {method 'join' of 'str' objects}
   262161    0.840    0.000    6.144    0.000 shape_base.py:234(<listcomp>)
   210159    3.432    0.000    6.017    0.000 base.py:1097(is_unique)
   324106    1.496    0.000    5.997    0.000 threading.py:498(__init__)
  1732837    5.993    0.000    5.993    0.000 {method 'get_loc' of 'pandas.index.IndexEngine' objects}
  5220481    5.979    0.000    5.979    0.000 {method 'split' of 'str' objects}
   678232    2.279    0.000    5.954    0.000 generic.py:1348(_indexer)
   387032    1.212    0.000    5.935    0.000 internals.py:190(make_block)
  1089821    3.895    0.000    5.931    0.000 shape_base.py:61(atleast_2d)
  1328612    3.256    0.000    5.930    0.000 internals.py:2746(<listcomp>)
  1583512    3.402    0.000    5.837    0.000 generic.py:2713(__finalize__)
  4523158    3.832    0.000    5.780    0.000 posixpath.py:39(_get_sep)
   993573    3.620    0.000    5.744    0.000 generic.py:1503(_set_is_copy)
  3545213    5.721    0.000    5.721    0.000 {method 'ravel' of 'numpy.ndarray' objects}
1113379/485313    4.342    0.000    5.685    0.000 ast.py:51(_convert)
   323542    2.132    0.000    5.654    0.000 treetaggerwrapper.py:1821(split_sgml)
   798882    1.267    0.000    5.644    0.000 internals.py:5128(dtype)
   517985    0.773    0.000    5.621    0.000 _html5lib.py:420(__init__)
   911835    1.971    0.000    5.588    0.000 _tokenizer.py:993(attributeValueDoubleQuotedState)
   939501    1.398    0.000    5.387    0.000 common.py:188(is_datetime_or_timedelta_dtype)
   258533    0.382    0.000    5.386    0.000 base.py:1331(inferred_type)
  1574465    1.927    0.000    5.343    0.000 indexing.py:1907(is_list_like_indexer)
   974527    3.125    0.000    5.334    0.000 {built-in method builtins.sorted}
   598970    4.031    0.000    5.324    0.000 generic.py:280(_construct_axes_from_arguments)
  1159574    2.114    0.000    5.307    0.000 internals.py:2951(__len__)
     7929    0.199    0.000    5.229    0.001 parser.py:60(parsestr)
   210153    0.622    0.000    5.222    0.000 base.py:1121(is_categorical)
    95148    0.135    0.000    5.169    0.000 html5parser.py:1601(processCharacters)
  1388442    5.098    0.000    5.098    0.000 {method 'format' of 'str' objects}
    96758    0.637    0.000    5.040    0.000 base.py:669(_validate_names)
     7929    0.163    0.000    5.031    0.001 parser.py:42(parse)
   642508    2.155    0.000    5.006    0.000 generic.py:829(__hash__)
  2639630    5.003    0.000    5.003    0.000 {built-in method numpy.core.umath.seterrobj}
   321465    0.536    0.000    5.002    0.000 treetaggerwrapper.py:1896(blank_to_space)
    48378    0.560    0.000    4.943    0.000 internals.py:4399(_multi_blockify)
  2027095    4.823    0.000    4.899    0.000 element.py:203(setup)
   437982    0.474    0.000    4.723    0.000 treetaggerwrapper.py:1944(split_ip)
  6181996    4.706    0.000    4.706    0.000 {built-in method builtins.max}
    96758    0.170    0.000    4.705    0.000 generic.py:2938(get_values)
  1623468    1.660    0.000    4.702    0.000 base.py:874(_values)
    15858    0.228    0.000    4.677    0.000 _inputstream.py:255(readChunk)
  2518364    2.968    0.000    4.672    0.000 base.py:465(is_)
  4973450    3.487    0.000    4.664    0.000 internals.py:2790(ndim)
   475740    2.895    0.000    4.646    0.000 base.py:165(elementInScope)
  9563768    4.603    0.000    4.603    0.000 {method 'strip' of 'str' objects}
   642505    1.145    0.000    4.584    0.000 <frozen importlib._bootstrap>:153(__exit__)
   576088    0.771    0.000    4.454    0.000 __init__.py:309(new_string)
   282418    1.294    0.000    4.453    0.000 numeric.py:144(_convert_scalar_indexer)
  1998953    3.185    0.000    4.408    0.000 {built-in method builtins.next}
   165400    4.011    0.000    4.384    0.000 internals.py:2274(_try_coerce_result)
   241895    0.531    0.000    4.364    0.000 internals.py:608(copy)
  1096616    2.590    0.000    4.364    0.000 abc.py:178(__instancecheck__)
  3226893    2.822    0.000    4.303    0.000 internals.py:2968(<genexpr>)
  2820824    4.254    0.000    4.254    0.000 internals.py:326(iget)
   499527    1.301    0.000    4.240    0.000 element.py:1701(_matches)
 10978408    4.162    0.000    4.162    0.000 {built-in method _thread.get_ident}
    55503    0.202    0.000    4.149    0.000 html5parser.py:713(startTagScript)
   642505    3.896    0.000    4.138    0.000 <frozen importlib._bootstrap>:77(acquire)
   642509    1.721    0.000    4.137    0.000 generic.py:1395(_set_as_cached)
  3084788    4.123    0.000    4.123    0.000 {method 'fill' of 'numpy.ndarray' objects}
   642505    2.725    0.000    4.090    0.000 <frozen importlib._bootstrap>:57(__init__)
  4523157    4.071    0.000    4.071    0.000 {built-in method sys._getframe}
    96758    0.323    0.000    4.060    0.000 internals.py:458(astype)
    88217    3.990    0.000    4.052    0.000 dictionnary.py:95(__contains__)
    96769    0.399    0.000    4.034    0.000 common.py:231(is_datetimelike_v_numeric)
    68642    0.567    0.000    4.015    0.000 frame.py:2593(_sanitize_column)
   798882    2.290    0.000    3.992    0.000 internals.py:5119(needs_filling)
  1319815    3.391    0.000    3.992    0.000 numeric.py:3079(__init__)
   711146    1.306    0.000    3.990    0.000 series.py:353(values)
290274/96758    1.549    0.000    3.964    0.000 copy.py:132(deepcopy)
   324106    3.943    0.000    3.943    0.000 threading.py:215(__init__)
  1847534    1.323    0.000    3.903    0.000 internals.py:4517(<lambda>)
   161773    0.893    0.000    3.861    0.000 merge.py:1528(<listcomp>)
   584017    1.285    0.000    3.802    0.000 element.py:697(__new__)
    68640    0.419    0.000    3.765    0.000 cast.py:33(_possibly_convert_platform)
  5084160    3.757    0.000    3.757    0.000 {method 'items' of 'dict' objects}
     7929    0.047    0.000    3.755    0.000 feedparser.py:173(feed)
  3476617    2.392    0.000    3.754    0.000 internals.py:3249(is_consolidated)
  2279797    2.542    0.000    3.744    0.000 inference.py:66(is_hashable)
     7929    0.061    0.000    3.739    0.000 _inputstream.py:293(characterErrorsUCS4)
    96758    0.962    0.000    3.737    0.000 internals.py:463(_astype)
     7929    0.136    0.000    3.693    0.000 _inputstream.py:723(handleMeta)
  4503473    3.623    0.000    3.623    0.000 {method 'rpartition' of 'str' objects}
   165402    0.161    0.000    3.617    0.000 internals.py:1665(get_values)
   323542    1.165    0.000    3.603    0.000 indexing.py:155(_should_validate_iterable)
    96758    1.422    0.000    3.567    0.000 nanops.py:643(_maybe_null_out)
    48380    0.269    0.000    3.567    0.000 merge.py:696(_get_join_info)
   399452    0.494    0.000    3.539    0.000 {method 'all' of 'numpy.ndarray' objects}
  4523157    3.489    0.000    3.489    0.000 threading.py:1076(name)
    15858    0.087    0.000    3.471    0.000 feedparser.py:178(_call_parse)
   642505    3.191    0.000    3.439    0.000 <frozen importlib._bootstrap>:102(release)
    15858    0.448    0.000    3.384    0.000 feedparser.py:218(_parsegen)
  2229048    3.376    0.000    3.376    0.000 {method 'copy' of 'dict' objects}
   816687    2.183    0.000    3.367    0.000 _tokenizer.py:222(emitCurrentToken)
   306913    1.692    0.000    3.344    0.000 base.py:2390(_possibly_promote)
  2788448    3.327    0.000    3.327    0.000 base.py:485(_reset_identity)
    96758    0.488    0.000    3.311    0.000 base.py:955(set_names)
  3420039    3.306    0.000    3.306    0.000 {built-in method __new__ of type object at 0x1070b1650}
   711151    2.206    0.000    3.279    0.000 indexing.py:1769(convert_to_index_sliceable)
  3027530    3.272    0.000    3.272    0.000 series.py:312(_set_subtyp)
  5279260    3.232    0.000    3.232    0.000 {built-in method numpy.core.umath.geterrobj}
    48380    1.036    0.000    3.218    0.000 base.py:2615(join)
   617453    1.553    0.000    3.152    0.000 internals.py:2829(_is_single_block)
   323542    2.158    0.000    3.144    0.000 treetaggerwrapper.py:1590(<listcomp>)
    68642    0.399    0.000    3.086    0.000 indexing.py:146(_has_valid_tuple)
  1607400    2.193    0.000    3.073    0.000 base.py:608(<listcomp>)
    71361    0.106    0.000    3.071    0.000 html5parser.py:407(processSpaceCharacters)
    39645    0.188    0.000    3.070    0.000 html5parser.py:1149(startTagVoidFormatting)
  6479555    3.059    0.000    3.059    0.000 {method 'lower' of 'str' objects}
   399452    0.331    0.000    3.046    0.000 _methods.py:40(_all)
   388819    1.799    0.000    3.038    0.000 dtypes.py:315(construct_from_string)
   333018    2.212    0.000    3.024    0.000 __init__.py:152(_replace_cdata_list_attribute_values)
   205927    0.499    0.000    3.019    0.000 indexing.py:1514(_has_valid_type)
   582331    0.698    0.000    2.995    0.000 internals.py:4434(_asarray_compat)
  1145397    1.730    0.000    2.989    0.000 internals.py:4555(_extend_blocks)
   953059    2.600    0.000    2.982    0.000 generic.py:144(_init_mgr)
   325986    1.168    0.000    2.982    0.000 threading.py:1062(_wait_for_tstate_lock)
    31716    0.832    0.000    2.972    0.000 _inputstream.py:792(getAttribute)
   784971    1.752    0.000    2.943    0.000 _tokenizer.py:843(beforeAttributeNameState)
        2    0.107    0.054    2.891    1.445 internals.py:3405(_interleave)
     7929    0.800    0.000    2.851    0.000 html5parser.py:872(__init__)
   161771    0.320    0.000    2.833    0.000 merge.py:1607(<listcomp>)
   491598    1.011    0.000    2.827    0.000 _html5lib.py:224(__init__)
  9046724    2.810    0.000    2.810    0.000 {method 'release' of '_thread.RLock' objects}
  6496411    2.795    0.000    2.795    0.000 {method 'rstrip' of 'str' objects}
   210153    0.385    0.000    2.769    0.000 concat.py:399(<listcomp>)
   642505    1.898    0.000    2.757    0.000 <frozen importlib._bootstrap>:852(_find_spec_legacy)
   722382    0.301    0.000    2.694    0.000 internals.py:5039(_next_or_none)
   711146    1.877    0.000    2.684    0.000 internals.py:4171(external_values)
   585734    0.783    0.000    2.680    0.000 {built-in method builtins.any}
  2570020    1.729    0.000    2.659    0.000 <frozen importlib._bootstrap>:838(__exit__)
   712362    2.656    0.000    2.656    0.000 {pandas.lib.is_datetime_array}
  2570020    1.869    0.000    2.656    0.000 <frozen importlib._bootstrap>:834(__enter__)
       38    0.067    0.002    2.643    0.070 handlers.py:154(doRollover)
    48380    2.631    0.000    2.631    0.000 {pandas.lib.clean_index_list}
   881988    2.590    0.000    2.590    0.000 re.py:324(_subx)
  1847534    1.981    0.000    2.581    0.000 internals.py:111(_consolidate_key)
  6928548    2.578    0.000    2.578    0.000 {pandas.lib.is_float}
   739275    2.562    0.000    2.562    0.000 {method 'take' of 'numpy.ndarray' objects}
   666036    0.989    0.000    2.546    0.000 _tokenizer.py:1056(afterAttributeValueState)
        3    0.000    0.000    2.498    0.833 groupby.py:4029(_get_sorted_data)
  2924779    2.492    0.000    2.492    0.000 {method 'startswith' of 'str' objects}
    23787    0.088    0.000    2.490    0.000 html5parser.py:673(startTagBaseLinkCommand)
  1932470    2.473    0.000    2.473    0.000 {built-in method _thread.allocate_lock}
  4391733    2.403    0.000    2.403    0.000 treetaggerwrapper.py:716(__init__)
   753255    1.728    0.000    2.395    0.000 _tokenizer.py:361(tagOpenState)
  3212525    2.393    0.000    2.393    0.000 <frozen importlib._bootstrap>:208(_verbose_message)
   137284    0.450    0.000    2.386    0.000 function_base.py:4951(append)
        2    2.375    1.187    2.375    1.187 {pandas.lib.map_infer}
   412308    0.825    0.000    2.359    0.000 _tokenizer.py:1012(attributeValueSingleQuotedState)
  4213171    2.358    0.000    2.358    0.000 internals.py:2862(_get_items)
   213783    0.451    0.000    2.357    0.000 fromnumeric.py:826(argsort)
   193516    0.351    0.000    2.334    0.000 {method 'sum' of 'numpy.ndarray' objects}
   550592    1.392    0.000    2.328    0.000 common.py:257(_try_sort)
   213795    1.077    0.000    2.320    0.000 internals.py:2186(__init__)
    79290    0.829    0.000    2.317    0.000 html5parser.py:1396(endTagFormatting)
   210151    1.162    0.000    2.279    0.000 internals.py:5238(_preprocess_slice_or_indexer)
   210153    0.801    0.000    2.251    0.000 concat.py:407(<listcomp>)
   161771    0.762    0.000    2.218    0.000 concat.py:63(_get_series_result_type)
        2    0.003    0.002    2.187    1.094 frame.py:2823(reindex_axis)
        2    0.002    0.001    2.184    1.092 generic.py:2337(reindex_axis)
 10084797    2.162    0.000    2.162    0.000 {method 'extend' of 'list' objects}
  4523533    2.160    0.000    2.160    0.000 {built-in method posix.getpid}
   274568    0.516    0.000    2.147    0.000 indexing.py:1536(_is_valid_integer)
    96758    0.449    0.000    2.093    0.000 copy.py:268(_reconstruct)
  4523157    2.083    0.000    2.083    0.000 process.py:137(name)
  6864211    2.047    0.000    2.047    0.000 {built-in method builtins.callable}
        4    0.002    0.000    2.005    0.501 api.py:105(_get_consensus_names)
        4    1.025    0.256    2.004    0.501 api.py:109(<listcomp>)
   355298    0.597    0.000    1.996    0.000 base.py:1305(<lambda>)
   193516    0.156    0.000    1.983    0.000 _methods.py:31(_sum)
   144815    1.225    0.000    1.975    0.000 base.py:1073(is_monotonic)
  5988547    1.968    0.000    1.968    0.000 {method 'pop' of 'dict' objects}
   697569    1.959    0.000    1.959    0.000 {method 'copy' of 'numpy.ndarray' objects}
     7929    0.043    0.000    1.956    0.000 client.py:438(read)
  5295835    1.949    0.000    1.949    0.000 {built-in method pandas.algos.ensure_int64}
  2105980    1.913    0.000    1.913    0.000 base.py:512(dtype)
     7929    0.102    0.000    1.912    0.000 client.py:558(_readall_chunked)
   333018    1.137    0.000    1.907    0.000 _tokenizer.py:567(scriptDataEndTagNameState)
   213783    0.317    0.000    1.906    0.000 fromnumeric.py:55(_wrapfunc)
  1493628    0.899    0.000    1.886    0.000 {built-in method builtins.all}
  5193799    1.868    0.000    1.868    0.000 internals.py:148(internal_values)
   642505    1.863    0.000    1.863    0.000 <frozen importlib._bootstrap>:355(__init__)
  4523157    1.846    0.000    1.846    0.000 process.py:35(current_process)
   742597    1.340    0.000    1.833    0.000 element.py:296(_last_descendant)
    96758    0.518    0.000    1.830    0.000 generic.py:260(_construct_axes_dict)
  1564919    1.828    0.000    1.828    0.000 {built-in method builtins.min}
   642505    0.807    0.000    1.824    0.000 <frozen importlib._bootstrap>:771(find_spec)
   193520    0.315    0.000    1.821    0.000 generic.py:2825(_is_mixed_type)
2885212/2885210    1.809    0.000    1.809    0.000 {built-in method builtins.iter}
   176060    1.528    0.000    1.808    0.000 dictionnary.py:104(__getitem__)
    48395    0.571    0.000    1.797    0.000 algorithms.py:810(wrapper)
  2193232    1.774    0.000    1.774    0.000 _weakrefset.py:70(__contains__)
     7929    1.768    0.000    1.768    0.000 {method 'connect' of '_socket.socket' objects}
   395820    0.762    0.000    1.749    0.000 {built-in method builtins.setattr}
   323542    0.558    0.000    1.746    0.000 base.py:814(shape)
    68642    0.244    0.000    1.745    0.000 generic.py:1533(_check_setitem_copy)
   798882    1.736    0.000    1.736    0.000 internals.py:5107(__init__)
   118935    0.512    0.000    1.722    0.000 html5parser.py:1337(endTagBlock)
   161771    0.453    0.000    1.698    0.000 base.py:1250(_convert_list_indexer)
    48380    1.019    0.000    1.683    0.000 merge.py:483(__init__)
   213783    1.501    0.000    1.668    0.000 internals.py:4542(<listcomp>)
   327173    0.655    0.000    1.649    0.000 common.py:153(is_integer_dtype)
    58103    0.269    0.000    1.635    0.000 element.py:232(replace_with)
   258540    1.039    0.000    1.630    0.000 base.py:1302(_engine)
   193516    0.159    0.000    1.626    0.000 copy.py:273(<genexpr>)
  4523174    1.607    0.000    1.607    0.000 codecs.py:213(setstate)
    23787    0.060    0.000    1.606    0.000 html5parser.py:1005(startTagProcessInHead)
   161771    0.408    0.000    1.600    0.000 merge.py:1609(<listcomp>)
   234041    0.580    0.000    1.590    0.000 internals.py:1819(is_bool)
   905883    1.105    0.000    1.574    0.000 missing.py:563(clean_reindex_fill_method)
    31716    0.070    0.000    1.566    0.000 html5parser.py:1296(startTagOther)
   666036    0.985    0.000    1.562    0.000 _tokenizer.py:959(beforeAttributeValueState)
    24551    0.172    0.000    1.556    0.000 client.py:534(_get_chunk_left)
  1430166    1.541    0.000    1.541    0.000 validators.py:31(_check_for_default_values)
   323542    1.165    0.000    1.518    0.000 _weakrefset.py:81(add)
   702133    0.803    0.000    1.505    0.000 generic.py:421(ndim)
    68642    0.137    0.000    1.501    0.000 config.py:222(__call__)
     7929    0.125    0.000    1.494    0.000 html5parser.py:433(processDoctype)
   395820    1.158    0.000    1.442    0.000 indexing.py:59(__init__)
   323542    1.144    0.000    1.442    0.000 _weakrefset.py:38(_remove)
   213785    1.431    0.000    1.431    0.000 {method 'argsort' of 'numpy.ndarray' objects}
   165400    0.612    0.000    1.413    0.000 indexing.py:167(_is_nested_tuple_indexer)
     7929    0.544    0.000    1.380    0.000 feedparser.py:471(_parse_headers)
    68644    0.211    0.000    1.365    0.000 config.py:96(_get_option)
   142722    0.472    0.000    1.360    0.000 _tokenizer.py:328(scriptDataState)
  3212525    1.359    0.000    1.359    0.000 {built-in method _imp.release_lock}
   848403    1.333    0.000    1.333    0.000 _utils.py:67(__getitem__)
   285444    0.649    0.000    1.326    0.000 _inputstream.py:663(matchBytes)
    96758    0.423    0.000    1.322    0.000 fromnumeric.py:1866(any)
    68643    0.270    0.000    1.308    0.000 indexing.py:198(_convert_slice_indexer)
  1096390    1.295    0.000    1.295    0.000 {built-in method pandas.lib.checknull}
   892154    1.277    0.000    1.277    0.000 {method 'replace' of 'str' objects}
   642505    1.266    0.000    1.266    0.000 <frozen importlib._bootstrap_external>:1080(_path_importer_cache)
     8764    0.107    0.000    1.264    0.000 dictionnary.py:97(__setitem__)
  2112064    1.253    0.000    1.253    0.000 internals.py:289(shape)
    96758    0.269    0.000    1.248    0.000 generic.py:262(<listcomp>)
      187    0.001    0.000    1.241    0.007 __init__.py:1320(error)
       38    1.230    0.032    1.230    0.032 {method 'close' of '_io.TextIOWrapper' objects}
   324106    0.719    0.000    1.189    0.000 threading.py:239(__enter__)
  2705346    1.183    0.000    1.183    0.000 {pandas.lib.is_integer}
    44805    1.178    0.000    1.178    0.000 {pandas.algos.take_2d_axis1_int64_int64}
     7929    0.060    0.000    1.164    0.000 _html5lib.py:112(insertDoctype)
   148558    0.319    0.000    1.158    0.000 re.py:330(filter)
   323542    1.158    0.000    1.158    0.000 threading.py:727(_newname)
  1433486    1.151    0.000    1.151    0.000 {method 'update' of 'dict' objects}
    96762    1.149    0.000    1.149    0.000 {pandas.algos.take_1d_int64_int64}
     8764    0.903    0.000    1.145    0.000 dictionnary.py:38(save_buffer)
   213776    0.381    0.000    1.143    0.000 generic.py:1438(_is_view)
   387032    0.488    0.000    1.117    0.000 nanops.py:44(<genexpr>)
   165400    0.265    0.000    1.110    0.000 indexing.py:1913(is_label_like)
   161771    0.936    0.000    1.101    0.000 common.py:137(_consensus_name_attr)
   323353    0.572    0.000    1.101    0.000 threading.py:254(_is_owned)
   496200    0.768    0.000    1.095    0.000 indexing.py:1304(<genexpr>)
  3338295    1.093    0.000    1.093    0.000 {built-in method pandas.algos.ensure_object}
   832545    0.702    0.000    1.092    0.000 __init__.py:262(set_up_substitutions)
   323353    0.656    0.000    1.091    0.000 threading.py:251(_acquire_restore)
   758386    0.898    0.000    1.086    0.000 numeric.py:729(<genexpr>)
   161781    0.514    0.000    1.070    0.000 concat.py:124(<listcomp>)
    15858    0.282    0.000    1.065    0.000 _inputstream.py:874(parse)
  1402049    1.061    0.000    1.061    0.000 internals.py:175(fill_value)
   137284    0.284    0.000    1.053    0.000 fromnumeric.py:1364(ravel)
    68642    0.319    0.000    1.052    0.000 frame.py:2613(reindexer)
  2466133    1.031    0.000    1.031    0.000 {method 'add' of 'set' objects}
   642505    1.017    0.000    1.017    0.000 {built-in method _imp.is_frozen}
     7929    0.102    0.000    1.014    0.000 request.py:326(__init__)
     1900    0.990    0.001    0.990    0.001 {built-in method posix.rename}
   598970    0.720    0.000    0.984    0.000 generic.py:312(<listcomp>)
   193520    0.337    0.000    0.979    0.000 generic.py:2827(<lambda>)
   282418    0.416    0.000    0.959    0.000 frame.py:769(__len__)
   117024    0.228    0.000    0.949    0.000 frame.py:484(shape)
   262160    0.947    0.000    0.947    0.000 {pandas.lib.get_blkno_indexers}
    48380    0.560    0.000    0.941    0.000 api.py:41(_get_distinct_indexes)
   323542    0.833    0.000    0.928    0.000 threading.py:966(_stop)
    96758    0.132    0.000    0.927    0.000 internals.py:129(is_categorical_astype)
  1046192    0.922    0.000    0.922    0.000 {built-in method pandas.algos.ensure_platform_int}
   539172    0.371    0.000    0.918    0.000 element.py:1598(_normalize_search_value)
