         7589360063 function calls (7481158152 primitive calls) in 17667.493 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  4334677    1.183    0.000    1.183    0.000 {method 'values' of 'dict' objects}
     2200    1.173    0.001    1.173    0.001 {built-in method posix.rename}
   358866    0.600    0.000    1.170    0.000 frame.py:421(_get_axes)
  2169980    1.149    0.000    1.149    0.000 {method 'item' of 'numpy.ndarray' objects}
   717756    1.123    0.000    1.123    0.000 {method 'add' of 'pandas.lib.BlockPlacement' objects}
   179433    0.732    0.000    1.115    0.000 merge.py:755(_get_merge_keys)
  1208684    1.083    0.000    1.083    0.000 {method 'discard' of 'set' objects}
       47    1.079    0.023    1.079    0.023 {method 'close' of '_io.TextIOWrapper' objects}
  1208684    1.067    0.000    1.067    0.000 threading.py:1120(daemon)
  2506881    1.064    0.000    1.064    0.000 common.py:254(<genexpr>)
  2418505    1.059    0.000    1.059    0.000 {method 'release' of '_thread.lock' objects}
   358860    0.711    0.000    1.029    0.000 common.py:180(_maybe_box_datetimelike)
   254217    0.687    0.000    1.017    0.000 config.py:545(_get_root)
   358860    0.827    0.000    1.016    0.000 internals.py:4216(fast_xs)
  2044323    1.013    0.000    1.013    0.000 {method 'keys' of 'dict' objects}
  3624789    1.008    0.000    1.008    0.000 internals.py:4197(is_consolidated)
  1208852    0.711    0.000    0.990    0.000 concat.py:136(<genexpr>)
   656200    0.781    0.000    0.990    0.000 groupby.py:2497(_is_label_like)
   604348    0.932    0.000    0.932    0.000 frame.py:400(<listcomp>)
   254196    0.451    0.000    0.918    0.000 groupby.py:1514(_get_axes)
  1312400    0.917    0.000    0.917    0.000 groupby.py:2321(group_index)
   358860    0.576    0.000    0.907    0.000 __init__.py:181(itervalues)
   254199    0.259    0.000    0.883    0.000 series.py:353(values)
   656200    0.872    0.000    0.872    0.000 {method 'put' of 'numpy.ndarray' objects}
        9    0.871    0.097    0.871    0.097 {method 'get_labels' of 'pandas.hashtable.Int64HashTable' objects}
   178398    0.311    0.000    0.867    0.000 base.py:2920(_join_monotonic)
   783790    0.857    0.000    0.857    0.000 base.py:1464(<listcomp>)
   508425    0.684    0.000    0.855    0.000 generic.py:1477(_clear_item_cache)
  1312400    0.678    0.000    0.849    0.000 groupby.py:2411(<genexpr>)
  1435455    0.796    0.000    0.796    0.000 internals.py:4572(_block_shape)
  1553350    0.757    0.000    0.757    0.000 internals.py:3037(<genexpr>)
   254199    0.239    0.000    0.756    0.000 config.py:601(_warn_if_deprecated)
   179433    0.240    0.000    0.725    0.000 base.py:917(_assert_can_do_setop)
   508416    0.719    0.000    0.719    0.000 config.py:560(_get_deprecated_option)
   604357    0.693    0.000    0.693    0.000 merge.py:1487(<listcomp>)
  3773106    0.679    0.000    0.679    0.000 api.py:110(<genexpr>)
        3    0.005    0.002    0.671    0.224 frame.py:3147(duplicated)
   254202    0.277    0.000    0.667    0.000 frame.py:2456(_ensure_valid_index)
  1208684    0.665    0.000    0.665    0.000 treetaggerwrapper.py:1831(<listcomp>)
  1208684    0.644    0.000    0.644    0.000 {method 'setdefault' of 'dict' objects}
        6    0.165    0.027    0.633    0.105 concat.py:353(<listcomp>)
      638    0.129    0.000    0.626    0.001 tweetProcessor.py:336(typo_correction)
   254199    0.444    0.000    0.624    0.000 internals.py:4171(external_values)
  1209821    0.618    0.000    0.618    0.000 {method 'append' of 'collections.deque' objects}
  2030120    0.611    0.000    0.611    0.000 {pandas.lib.is_bool}
   358860    0.611    0.000    0.611    0.000 base.py:738(__reduce__)
   179433    0.609    0.000    0.609    0.000 merge.py:615(_maybe_add_join_keys)
   179439    0.274    0.000    0.589    0.000 base.py:1523(_assert_take_fillable)
   792480    0.585    0.000    0.585    0.000 internals.py:119(is_view)
   254205    0.281    0.000    0.581    0.000 base.py:497(__array__)
        6    0.000    0.000    0.579    0.097 groupby.py:1572(_get_splitter)
   179433    0.498    0.000    0.574    0.000 merge.py:866(_validate_specification)
   604357    0.550    0.000    0.550    0.000 merge.py:1748(_maybe_check_integrity)
  1210610    0.542    0.000    0.542    0.000 {method '__exit__' of '_thread.lock' objects}
       21    0.052    0.002    0.539    0.026 api.py:87(_sanitize_and_check)
   963202    0.528    0.000    0.528    0.000 internals.py:4138(index)
     6428    0.282    0.000    0.519    0.000 iostream.py:180(schedule)
   656200    0.516    0.000    0.516    0.000 groupby.py:1639(<listcomp>)
   604342    0.442    0.000    0.503    0.000 tweetProcessor.py:453(<listcomp>)
        3    0.020    0.007    0.500    0.167 frame.py:3174(f)
       21    0.488    0.023    0.488    0.023 api.py:88(<listcomp>)
   613065    0.485    0.000    0.485    0.000 internals.py:2286(_box_func)
   825904    0.449    0.000    0.449    0.000 {method 'capitalize' of 'str' objects}
  1322062    0.441    0.000    0.441    0.000 internals.py:4203(_consolidate_inplace)
   358860    0.426    0.000    0.426    0.000 frame.py:5065(_get_agg_axis)
   562549    0.425    0.000    0.425    0.000 {method 'insert' of 'list' objects}
  1142665    0.404    0.000    0.404    0.000 base.py:940(nlevels)
   343137    0.399    0.000    0.399    0.000 {method 'index' of 'list' objects}
       15    0.397    0.026    0.397    0.026 merge.py:1732(<listcomp>)
        6    0.018    0.003    0.388    0.065 internals.py:1827(convert)
   538299    0.315    0.000    0.383    0.000 merge.py:1870(_any)
       15    0.376    0.025    0.376    0.025 merge.py:1693(<listcomp>)
   254217    0.163    0.000    0.364    0.000 config.py:588(_translate_key)
   358860    0.218    0.000    0.356    0.000 generic.py:54(__instancecheck__)
   677847    0.349    0.000    0.349    0.000 {pandas.lib.is_possible_datetimelike_array}
  1208684    0.346    0.000    0.346    0.000 {method 'locked' of '_thread.lock' objects}
       15    0.000    0.000    0.328    0.022 cast.py:604(_soft_convert_objects)
       30    0.288    0.010    0.290    0.010 numeric.py:2584(array_equal)
  1015054    0.290    0.000    0.290    0.000 {function FrozenList.__getitem__ at 0x10b6f2d08}
   792516    0.285    0.000    0.285    0.000 numeric.py:128(inferred_type)
       44    0.260    0.006    0.260    0.006 {built-in method posix.remove}
   604342    0.257    0.000    0.257    0.000 series.py:2336(_needs_reindex_multi)
   254217    0.255    0.000    0.255    0.000 config.py:527(_select_options)
   254199    0.246    0.000    0.246    0.000 {pandas.index.get_value_at}
   179433    0.215    0.000    0.215    0.000 generic.py:2449(<listcomp>)
   179427    0.150    0.000    0.213    0.000 inference.py:62(is_named_tuple)
     1288    0.021    0.000    0.206    0.000 iostream.py:361(write)
   358914    0.198    0.000    0.198    0.000 internals.py:4403(<lambda>)
        3    0.000    0.000    0.197    0.066 generic.py:1934(_update_inplace)
     6428    0.191    0.000    0.191    0.000 {built-in method posix.urandom}
   508425    0.171    0.000    0.171    0.000 {method 'clear' of 'dict' objects}
   179451    0.171    0.000    0.171    0.000 internals.py:1657(fill_value)
   538299    0.171    0.000    0.171    0.000 common.py:412(_maybe_make_list)
       57    0.165    0.003    0.165    0.003 {pandas.algos.take_2d_axis0_bool_bool}
   254202    0.163    0.000    0.163    0.000 indexing.py:1918(need_slice)
     4400    0.018    0.000    0.158    0.000 genericpath.py:16(exists)
        6    0.000    0.000    0.149    0.025 groupby.py:4002(slabels)
   358860    0.146    0.000    0.146    0.000 nanops.py:152(_get_fill_value)
      172    0.002    0.000    0.142    0.001 format.py:2307(_get_format_datetime64_from_values)
      172    0.117    0.001    0.140    0.001 format.py:2259(_is_dates_only)
     4400    0.140    0.000    0.140    0.000 {built-in method posix.stat}
        3    0.136    0.045    0.136    0.045 {pandas.hashtable.duplicated_int64}
   179433    0.120    0.000    0.120    0.000 base.py:3701(_validate_join_method)
        6    0.000    0.000    0.119    0.020 frame.py:1835(transpose)
        6    0.006    0.001    0.114    0.019 generic.py:471(transpose)
   358860    0.113    0.000    0.113    0.000 copy.py:190(_deepcopy_atomic)
        6    0.000    0.000    0.092    0.015 groupby.py:4007(sort_idx)
        6    0.004    0.001    0.092    0.015 groupby.py:4379(_get_group_index_sorter)
        6    0.088    0.015    0.088    0.015 {pandas.algos.groupsort_indexer}
        1    0.000    0.000    0.084    0.084 treetaggerwrapper.py:1164(_start_process)
   254199    0.084    0.000    0.084    0.000 internals.py:144(external_values)
        1    0.001    0.001    0.084    0.084 subprocess.py:586(__init__)
        1    0.000    0.000    0.083    0.083 subprocess.py:1198(_execute_child)
        9    0.000    0.000    0.070    0.008 base.py:823(_append_same_dtype)
        1    0.066    0.066    0.066    0.066 {built-in method posix.read}
     1288    0.006    0.000    0.061    0.000 iostream.py:298(_schedule_flush)
      638    0.020    0.000    0.057    0.000 colorlog.py:116(format)
     8354    0.022    0.000    0.045    0.000 threading.py:1104(is_alive)
        6    0.003    0.000    0.037    0.006 {built-in method builtins.print}
        6    0.001    0.000    0.035    0.006 base.py:366(take)
        9    0.034    0.004    0.034    0.004 {pandas.lib.generate_slices}
      187    0.004    0.000    0.028    0.000 index.py:244(__new__)
        3    0.000    0.000    0.027    0.009 groupby.py:4110(get_group_index)
       49    0.026    0.001    0.027    0.001 {built-in method io.open}
      374    0.006    0.000    0.026    0.000 index.py:552(_simple_new)
        6    0.000    0.000    0.026    0.004 generic.py:521(pop)
      638    0.011    0.000    0.024    0.000 tweetProcessor.py:172(translate_online)
       11    0.000    0.000    0.023    0.002 sre_compile.py:557(compile)
        6    0.022    0.004    0.022    0.004 {pandas.algos.take_2d_axis1_bool_bool}
        6    0.000    0.000    0.022    0.004 generic.py:1616(__delitem__)
        6    0.004    0.001    0.022    0.004 internals.py:3598(delete)
       15    0.002    0.000    0.021    0.001 generic.py:447(_set_axis)
        3    0.016    0.005    0.020    0.007 groupby.py:4145(loop)
       15    0.002    0.000    0.019    0.001 internals.py:2794(set_axis)
      172    0.004    0.000    0.018    0.000 base.py:239(__getitem__)
        1    0.017    0.017    0.017    0.017 {built-in method _posixsubprocess.fork_exec}
        3    0.000    0.000    0.017    0.006 frame.py:2940(reset_index)
       11    0.000    0.000    0.017    0.002 sre_compile.py:542(_code)
       44    0.001    0.000    0.015    0.000 __init__.py:1049(_open)
    93/11    0.004    0.000    0.015    0.001 sre_compile.py:64(_compile)
     1288    0.008    0.000    0.015    0.000 ansitowin32.py:224(convert_osc)
      638    0.005    0.000    0.014    0.000 colorlog.py:112(color)
        3    0.000    0.000    0.014    0.005 frame.py:2494(insert)
      638    0.004    0.000    0.014    0.000 parse.py:777(quote_plus)
      374    0.013    0.000    0.013    0.000 {built-in method pandas.tslib.maybe_get_tz}
        3    0.000    0.000    0.012    0.004 common.py:288(_get_handle)
     4356    0.010    0.000    0.012    0.000 handlers.py:77(rotation_filename)
     6428    0.011    0.000    0.011    0.000 iostream.py:89(_event_pipe)
        3    0.000    0.000    0.010    0.003 series.py:426(nonzero)
      638    0.003    0.000    0.010    0.000 parse.py:733(quote)
     1229    0.003    0.000    0.010    0.000 enum.py:797(__and__)
       44    0.001    0.000    0.008    0.000 handlers.py:96(rotate)
      638    0.002    0.000    0.008    0.000 escape_codes.py:58(parse_colors)
      638    0.006    0.000    0.008    0.000 colorlog.py:48(__init__)
     2576    0.008    0.000    0.008    0.000 {method 'finditer' of '_sre.SRE_Pattern' objects}
    15280    0.007    0.000    0.007    0.000 {method 'count' of 'str' objects}
    16253    0.007    0.000    0.007    0.000 {method 'index' of 'str' objects}
        3    0.006    0.002    0.007    0.002 groupby.py:4178(maybe_lift)
      651    0.007    0.000    0.007    0.000 {method 'encode' of 'str' objects}
     2546    0.002    0.000    0.006    0.000 enum.py:265(__call__)
       11    0.000    0.000    0.006    0.001 sre_parse.py:845(parse)
        6    0.005    0.001    0.005    0.001 {method 'cumsum' of 'numpy.ndarray' objects}
    22/11    0.000    0.000    0.005    0.000 sre_parse.py:407(_parse_sub)
    82/11    0.002    0.000    0.005    0.000 sre_parse.py:469(_parse)
       29    0.003    0.000    0.005    0.000 numeric.py:28(__new__)
        3    0.001    0.000    0.005    0.002 common.py:411(UnicodeWriter)
        3    0.000    0.000    0.004    0.001 internals.py:339(delete)
       12    0.001    0.000    0.004    0.000 common.py:220(get_filepath_or_buffer)
      374    0.001    0.000    0.004    0.000 numeric.py:132(asi8)
    167/3    0.002    0.000    0.004    0.001 abc.py:194(__subclasscheck__)
        9    0.002    0.000    0.004    0.000 index_tricks.py:251(__getitem__)
     1288    0.003    0.000    0.004    0.000 iostream.py:285(_is_master_process)
        3    0.000    0.000    0.004    0.001 fromnumeric.py:2388(prod)
       12    0.000    0.000    0.004    0.000 multi.py:894(from_arrays)
        3    0.000    0.000    0.003    0.001 _methods.py:34(_prod)
     2546    0.003    0.000    0.003    0.000 enum.py:515(__new__)
        3    0.003    0.001    0.003    0.001 {built-in method _csv.writer}
        3    0.002    0.001    0.003    0.001 format.py:1354(__init__)
       12    0.001    0.000    0.003    0.000 parsers.py:1329(_convert_types)
        6    0.000    0.000    0.003    0.000 frame.py:3187(<genexpr>)
     1276    0.002    0.000    0.003    0.000 ansitowin32.py:36(__getattr__)
        3    0.002    0.001    0.003    0.001 {method 'delete' of 'pandas.lib.BlockPlacement' objects}
     1276    0.003    0.000    0.003    0.000 {method 'groups' of '_sre.SRE_Match' objects}
        3    0.000    0.000    0.002    0.001 generic.py:797(__neg__)
        9    0.000    0.000    0.002    0.000 inference.py:98(is_sequence)
        6    0.002    0.000    0.002    0.000 {pandas.lib.maybe_indices_to_slice}
       12    0.001    0.000    0.002    0.000 common.py:116(_is_url)
     1276    0.002    0.000    0.002    0.000 escape_codes.py:60(<genexpr>)
       12    0.002    0.000    0.002    0.000 {pandas.lib.maybe_convert_numeric}
        3    0.000    0.000    0.002    0.001 common.py:217(_default_index)
      144    0.000    0.000    0.002    0.000 frame.py:363(<genexpr>)
        6    0.001    0.000    0.002    0.000 config.py:404(__exit__)
       12    0.002    0.000    0.002    0.000 validators.py:159(validate_args_and_kwargs)
       12    0.001    0.000    0.002    0.000 config.py:104(_set_option)
        3    0.000    0.000    0.002    0.001 range.py:44(__new__)
       24    0.001    0.000    0.002    0.000 parse.py:351(urlparse)
       12    0.001    0.000    0.002    0.000 parsers.py:772(_clean_options)
       15    0.000    0.000    0.002    0.000 generic.py:315(_from_axes)
       27    0.000    0.000    0.002    0.000 dataframe.py:56(__init__)
        3    0.000    0.000    0.002    0.001 frame.py:2075(_getitem_slice)
      638    0.001    0.000    0.002    0.000 colorlog.py:57(__getattr__)
        6    0.002    0.000    0.002    0.000 generic.py:266(_construct_axes_dict_from)
        6    0.002    0.000    0.002    0.000 groupby.py:3310(first_non_None_value)
      799    0.001    0.000    0.002    0.000 sre_parse.py:253(get)
        9    0.001    0.000    0.002    0.000 numerictypes.py:964(find_common_type)
        3    0.001    0.000    0.001    0.000 range.py:124(_simple_new)
       11    0.000    0.000    0.001    0.000 sre_compile.py:482(_compile_info)
       27    0.000    0.000    0.001    0.000 dataframe.py:7(__init__)
       18    0.001    0.000    0.001    0.000 index.py:1648(is_all_dates)
       10    0.000    0.000    0.001    0.000 typing.py:850(__extrahook__)
      885    0.001    0.000    0.001    0.000 sre_parse.py:163(__getitem__)
       12    0.001    0.000    0.001    0.000 parsers.py:735(_get_options_with_defaults)
    93/11    0.001    0.000    0.001    0.000 sre_parse.py:173(getwidth)
        6    0.000    0.000    0.001    0.000 config.py:394(__enter__)
        3    0.000    0.000    0.001    0.000 base.py:1632(_format_native_types)
       18    0.001    0.000    0.001    0.000 numerictypes.py:942(_can_coerce_all)
      894    0.001    0.000    0.001    0.000 sre_parse.py:232(__next)
        6    0.000    0.000    0.001    0.000 series.py:479(__array_wrap__)
     1276    0.001    0.000    0.001    0.000 ansitowin32.py:178(convert_ansi)
       24    0.001    0.000    0.001    0.000 parse.py:384(urlsplit)
      105    0.000    0.000    0.001    0.000 _weakrefset.py:58(__iter__)
      791    0.001    0.000    0.001    0.000 sre_parse.py:171(append)
     1276    0.001    0.000    0.001    0.000 {method 'span' of '_sre.SRE_Match' objects}
        6    0.000    0.000    0.001    0.000 generic.py:2928(_values)
      686    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
       12    0.000    0.000    0.001    0.000 parsers.py:1022(__init__)
        6    0.000    0.000    0.001    0.000 series.py:1090(__iter__)
       12    0.001    0.000    0.001    0.000 common.py:201(_stringify_path)
       12    0.000    0.000    0.001    0.000 re.py:184(sub)
       15    0.000    0.000    0.001    0.000 common.py:175(_expand_user)
       12    0.000    0.000    0.001    0.000 parsers.py:1359(_do_date_conversions)
        6    0.000    0.000    0.000    0.000 function_base.py:4740(insert)
      765    0.000    0.000    0.000    0.000 {built-in method _sre.getlower}
       12    0.000    0.000    0.000    0.000 parsers.py:1467(_set_noconvert_columns)
       24    0.000    0.000    0.000    0.000 parsers.py:1182(_maybe_make_multi_index_columns)
        9    0.000    0.000    0.000    0.000 base.py:111(equals)
        9    0.000    0.000    0.000    0.000 index_tricks.py:231(_retval)
       11    0.000    0.000    0.000    0.000 sre_parse.py:829(fix_flags)
        6    0.000    0.000    0.000    0.000 common.py:129(is_datetimelike)
        6    0.000    0.000    0.000    0.000 groupby.py:4095(get_splitter)
       12    0.000    0.000    0.000    0.000 parsers.py:2679(_process_date_conversion)
        3    0.000    0.000    0.000    0.000 format.py:1481(_save_header)
      531    0.000    0.000    0.000    0.000 index.py:1525(_get_freq)
       44    0.000    0.000    0.000    0.000 enum.py:791(__or__)
       12    0.000    0.000    0.000    0.000 config.py:793(inner)
       12    0.000    0.000    0.000    0.000 parsers.py:1162(_maybe_dedup_names)
       48    0.000    0.000    0.000    0.000 parse.py:101(_coerce_args)
       15    0.000    0.000    0.000    0.000 concat.py:86(_get_frame_result_type)
       12    0.000    0.000    0.000    0.000 parsers.py:1219(_get_simple_index)
       12    0.000    0.000    0.000    0.000 parsers.py:732(close)
        9    0.000    0.000    0.000    0.000 base.py:837(<listcomp>)
       47    0.000    0.000    0.000    0.000 codecs.py:185(__init__)
       12    0.000    0.000    0.000    0.000 parsers.py:2793(_clean_index_names)
       15    0.000    0.000    0.000    0.000 posixpath.py:230(expanduser)
        9    0.000    0.000    0.000    0.000 {method 'to_array' of 'pandas.hashtable.Int64Vector' objects}
       12    0.000    0.000    0.000    0.000 parsers.py:1471(_set)
       12    0.000    0.000    0.000    0.000 common.py:134(_is_s3_url)
       27    0.000    0.000    0.000    0.000 base.py:590(_coerce_to_ndarray)
       81    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
       12    0.000    0.000    0.000    0.000 common.py:175(is_datetime64_ns_dtype)
        3    0.000    0.000    0.000    0.000 series.py:2791(_sanitize_index)
       24    0.000    0.000    0.000    0.000 parsers.py:1186(<listcomp>)
       21    0.000    0.000    0.000    0.000 base.py:1345(__iter__)
      104    0.000    0.000    0.000    0.000 sre_parse.py:248(match)
       27    0.000    0.000    0.000    0.000 common.py:315(is_complex_dtype)
      196    0.000    0.000    0.000    0.000 index.py:1642(dtype)
       11    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        6    0.000    0.000    0.000    0.000 function.py:250(validate_transpose_for_generic)
        6    0.000    0.000    0.000    0.000 config.py:387(__init__)
        6    0.000    0.000    0.000    0.000 generic.py:2835(_is_datelike_mixed_type)
       24    0.000    0.000    0.000    0.000 parsers.py:1087(_has_complex_date_col)
       12    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.zeros}
       12    0.000    0.000    0.000    0.000 parsers.py:1457(close)
       93    0.000    0.000    0.000    0.000 sre_parse.py:111(__init__)
        6    0.000    0.000    0.000    0.000 generic.py:479(<listcomp>)
        6    0.000    0.000    0.000    0.000 generic.py:2837(<lambda>)
      765    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        6    0.000    0.000    0.000    0.000 groupby.py:4051(__init__)
        1    0.000    0.000    0.000    0.000 shlex.py:300(split)
        3    0.000    0.000    0.000    0.000 {method 'writerow' of '_csv.writer' objects}
        6    0.000    0.000    0.000    0.000 internals.py:3274(is_datelike_mixed_type)
        2    0.000    0.000    0.000    0.000 re.py:314(_compile_repl)
       12    0.000    0.000    0.000    0.000 parsers.py:326(_validate_nrows)
       81    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
      187    0.000    0.000    0.000    0.000 base.py:404(_deepcopy_if_needed)
        2    0.000    0.000    0.000    0.000 range.py:166(_int64index)
      187    0.000    0.000    0.000    0.000 frequencies.py:389(to_offset)
        3    0.000    0.000    0.000    0.000 groupby.py:4137(_int64_cut_off)
        6    0.000    0.000    0.000    0.000 groupby.py:1576(_get_group_keys)
        2    0.000    0.000    0.000    0.000 sre_parse.py:877(parse_template)
        6    0.000    0.000    0.000    0.000 generic.py:486(<listcomp>)
       12    0.000    0.000    0.000    0.000 parsers.py:999(_validate_parse_dates_arg)
       24    0.000    0.000    0.000    0.000 <string>:12(__new__)
        6    0.000    0.000    0.000    0.000 shlex.py:294(__next__)
        6    0.000    0.000    0.000    0.000 internals.py:3278(<listcomp>)
        6    0.000    0.000    0.000    0.000 shlex.py:97(get_token)
       12    0.000    0.000    0.000    0.000 parsers.py:1094(_should_parse_dates)
        2    0.000    0.000    0.000    0.000 range.py:162(_data)
        3    0.000    0.000    0.000    0.000 frame.py:2976(_maybe_casted_values)
        6    0.000    0.000    0.000    0.000 groupby.py:1633(levels)
        2    0.000    0.000    0.000    0.000 tweetProcessor.py:320(_delete_triplicates)
        6    0.000    0.000    0.000    0.000 shlex.py:129(read_token)
        4    0.000    0.000    0.000    0.000 {built-in method posix.close}
       13    0.000    0.000    0.000    0.000 sre_parse.py:223(__init__)
        6    0.000    0.000    0.000    0.000 range.py:60(_ensure_int)
        6    0.000    0.000    0.000    0.000 base.py:610(view)
       24    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 groupby.py:3995(__init__)
        3    0.000    0.000    0.000    0.000 function_base.py:212(iterable)
        3    0.000    0.000    0.000    0.000 generic.py:1443(_maybe_update_cacher)
        6    0.000    0.000    0.000    0.000 common.py:430(_get_callable_name)
        3    0.000    0.000    0.000    0.000 base.py:110(_reset_cache)
        6    0.000    0.000    0.000    0.000 generic.py:477(<listcomp>)
       81    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
       91    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       12    0.000    0.000    0.000    0.000 typing.py:865(__extrahook__)
       22    0.000    0.000    0.000    0.000 typing.py:830(_valid_for_check)
      156    0.000    0.000    0.000    0.000 parsers.py:1583(<genexpr>)
       81    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
       12    0.000    0.000    0.000    0.000 config.py:577(_get_registered_option)
       84    0.000    0.000    0.000    0.000 typing.py:1010(__eq__)
       33    0.000    0.000    0.000    0.000 sre_parse.py:285(tell)
       12    0.000    0.000    0.000    0.000 parsers.py:1220(ix)
        6    0.000    0.000    0.000    0.000 numeric.py:1490(rollaxis)
       72    0.000    0.000    0.000    0.000 numerictypes.py:951(<listcomp>)
       12    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        6    0.000    0.000    0.000    0.000 generic.py:1401(_reset_cacher)
       36    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
       12    0.000    0.000    0.000    0.000 parsers.py:1581(<listcomp>)
        6    0.000    0.000    0.000    0.000 base.py:639(_is_builtin_func)
       12    0.000    0.000    0.000    0.000 groupby.py:3312(<genexpr>)
       99    0.000    0.000    0.000    0.000 concat.py:92(<genexpr>)
       12    0.000    0.000    0.000    0.000 parsers.py:2641(_make_date_converter)
        9    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.bincount}
       12    0.000    0.000    0.000    0.000 validators.py:9(_check_arg_length)
        3    0.000    0.000    0.000    0.000 base.py:1118(is_object)
       22    0.000    0.000    0.000    0.000 sre_compile.py:539(isstring)
       48    0.000    0.000    0.000    0.000 parse.py:90(_noop)
       12    0.000    0.000    0.000    0.000 parsers.py:2762(_clean_na_values)
        9    0.000    0.000    0.000    0.000 index.py:1636(inferred_type)
       34    0.000    0.000    0.000    0.000 sre_parse.py:159(__len__)
        9    0.000    0.000    0.000    0.000 numerictypes.py:1015(<listcomp>)
        9    0.000    0.000    0.000    0.000 format.py:1432(<genexpr>)
       12    0.000    0.000    0.000    0.000 parsers.py:2682(_isindex)
       69    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        6    0.000    0.000    0.000    0.000 base.py:1041(_has_complex_internals)
        1    0.000    0.000    0.000    0.000 shlex.py:21(__init__)
       12    0.000    0.000    0.000    0.000 concat.py:347(<genexpr>)
       12    0.000    0.000    0.000    0.000 parsers.py:979(_validate_usecols_arg)
       12    0.000    0.000    0.000    0.000 common.py:193(_validate_header_arg)
       48    0.000    0.000    0.000    0.000 parsers.py:975(_is_index_col)
        6    0.000    0.000    0.000    0.000 groupby.py:1635(<listcomp>)
        6    0.000    0.000    0.000    0.000 base.py:1109(is_integer)
       12    0.000    0.000    0.000    0.000 {method 'set_noconvert' of 'pandas.parser.TextReader' objects}
       11    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
       24    0.000    0.000    0.000    0.000 internals.py:124(is_datelike)
       21    0.000    0.000    0.000    0.000 internals.py:3631(<genexpr>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1144(_get_handles)
       22    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
        6    0.000    0.000    0.000    0.000 generic.py:269(<listcomp>)
        3    0.000    0.000    0.000    0.000 {built-in method posix.pipe}
        4    0.000    0.000    0.000    0.000 sre_parse.py:886(addgroup)
       81    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 posixpath.py:152(dirname)
        6    0.000    0.000    0.000    0.000 internals.py:115(_is_single_block)
       12    0.000    0.000    0.000    0.000 {method 'close' of 'pandas.parser.TextReader' objects}
        6    0.000    0.000    0.000    0.000 groupby.py:465(_selected_obj)
       40    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
       12    0.000    0.000    0.000    0.000 parsers.py:965(_create_index)
        6    0.000    0.000    0.000    0.000 base.py:1200(is_int)
       12    0.000    0.000    0.000    0.000 concat.py:348(<genexpr>)
       12    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 os.py:792(fsencode)
        9    0.000    0.000    0.000    0.000 numerictypes.py:1016(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'rfind' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 subprocess.py:203(_cleanup)
        3    0.000    0.000    0.000    0.000 range.py:151(_validate_dtype)
        1    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 shlex.py:291(__iter__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
